ID	Hexagon_index	Cluster_base
Adra1d	661	26
Prnp	651	7
Prnd	658	11
Rassf2	495	10
Slc23a2	286	10
5730494N06Rik	101	10
Pcna	101	10
Cds2	188	12
Prokr2	189	12
Prei4	165	23
Chgb	460	23
3300001M20Rik	460	23
Mcm8	460	23
Crls1	387	23
B430119L13Rik	457	20
5830467P10Rik	456	20
Bmp2	602	4
Hao1	600	3
Txndc13	442	3
Plcb1	443	3
Plcb4	115	32
6330527O06Rik	309	2
Pak7	309	2
Ankrd5	600	3
Snap25	687	3
Mkks	608	6
2210009G21Rik	442	3
Jag1	685	3
Btbd3	690	4
C130053K05Rik	689	4
Tasp1	81	32
2310003L22Rik	29	34
2900006F19Rik	443	3
Flrt3	688	4
Kif16b	601	4
Snrpb2	375	6
Otor	376	6
Pcsk2	692	4
Bfsp1	48	12
Dstn	27	12
Rrbp1	145	12
4930517K23Rik	70	12
Snx5	139	10
8430406I07Rik	139	10
Ovol2	101	10
Csrp2bp	137	8
Polr3f	339	14
Rbbp9	277	14
Sec23b	276	13
Gm561	462	22
1700010M22Rik	155	2
Slc24a3	688	4
Rin2	432	29
Nat5	427	25
Crnkl1	427	25
4930529M08Rik	427	25
Insm1	169	22
A230067G21Rik	532	31
Gm114	617	20
Xrn2	534	20
Nkx2-4	616	20
Nkx2-2	704	20
Pax1	699	31
Foxa2	681	35
Sstr4	685	3
Thbd	685	3
Cd93	686	3
Nxt1	516	3
Napb	598	3
Cstl1	517	3
Cst11	517	3
8030411F24Rik	517	3
Cst8	442	3
Cst13	442	3
Cst9	442	3
9230104L09Rik	442	3
Cst3	442	3
Cst10	690	4
Zfp120	256	5
3300002I08Rik	204	5
Cst7	259	21
2310001A20Rik	259	21
Acss1	259	21
Vsx1	535	20
Entpd6	458	20
Pygb	457	20
Abhd12	456	20
4930519N13Rik	455	31
Nanp	119	33
4921509C19Rik	615	31
Nsfl1c	715	19
Fkbp1a	716	19
Sdcbp2	716	19
Snph	627	19
Psmf1	467	19
Rspo4	131	14
Angpt4	225	14
5430432M24Rik	281	8
2310046K01Rik	226	8
Srxn1	141	10
Tcf15	99	8
Csnk2a1	137	8
Tbc1d20	232	10
Trib3	234	10
Sox12	233	10
Zcchc3	230	10
6820408C15Rik	230	10
9230107O10Rik	564	7
9230002F21Rik	564	7
Defb29	485	7
4930525K10Rik	485	7
Defb19	485	7
Defb36	485	7
Rem1	413	7
H13	289	10
Id1	353	10
Cox4i2	420	10
Bcl2l1	492	11
Tpx2	654	11
Mylk2	347	11
Fkhl18	413	7
Dusp15	413	7
Ttll9	651	7
Pdrg1	651	7
Xkr7	651	7
BC020535	486	7
Hck	346	8
Tm9sf4	347	11
Tspyl3	288	10
Plagl2	289	10
Pofut1	290	10
Kif3b	234	10
Asxl1	488	7
8430427H17Rik	485	7
Commd7	142	10
Dnmt3b	185	10
Mapre1	646	9
Spag4l	636	15
Bpil1	635	15
Bpil3	617	20
Rya3	617	20
Gm1006	616	20
Psp	453	31
1700058C13Rik	536	23
Plunc	536	23
2310021H06Rik	462	22
U46068	400	15
BC018465	478	16
5430413K10Rik	561	9
Cdk5rap1	650	7
Snta1	564	7
Apba2bp	571	11
1700003F12Rik	571	11
E2f1	492	11
Pxmp4	492	11
Zfp341	417	11
Chmp4b	654	11
Raly	414	11
Eif2s2	346	8
a	139	10
Ahcy	347	11
Itch	651	7
Dynlrb1	649	9
Map1lc3a	649	9
Cdc91l1	649	9
Trp53inp2	230	10
Ncoa6	230	10
Ggtl3	137	8
Acss2	180	8
Gss	486	7
Trpc4ap	414	11
Edem2	345	8
Procr	565	7
Mmp24	486	7
Itgb4bp	414	11
5530400B04Rik	415	11
2410003P15Rik	415	11
Gdf5	348	10
Cep250	287	10
Ergic3	348	10
Spag4	651	7
Cpne1	651	7
Rbm12	652	7
Nfs1	652	7
2010100O12Rik	654	11
Phf20	350	10
Scand1	651	7
Epb4.1l1	290	10
0610011L14Rik	230	10
Dlgap4	486	7
Tgif2	414	11
1110008F13Rik	488	7
Sla2	486	7
Ndrg3	651	7
Samhd1	650	7
Rbl1	485	7
4922505G16Rik	413	7
Rpn2	651	7
Ghrh	488	7
Manbal	416	11
Src	419	10
Blcap	488	7
Nnat	488	7
Ctnnbl1	643	16
Gm691	224	14
2610036D13Rik	649	9
2610304G08Rik	564	7
Tgm2	414	11
D630003M21Rik	495	10
Bpi	233	10
Lbp	229	8
A930034L06Rik	183	10
B230339M05Rik	139	10
BC054059	644	16
Slc32a1	640	16
Actr5	640	16
Ppp1r16b	641	16
2310007D09Rik	62	22
Dhx35	62	22
Gm826	608	6
Mafb	698	6
Top1	359	25
Plcg1	73	12
Zhx3	64	12
Lpin3	97	14
Emilin3	134	8
Chd6	134	8
Ptprt	608	6
Sfrs6	223	14
L3mbtl	224	14
Sgk2	224	14
Ift52	223	14
Mybl2	174	14
2410116G06Rik	174	14
Jph2	176	14
3230401D17Rik	133	14
Gdap1l1	133	14
D930001I22Rik	97	14
Hnf4a	134	8
5830472M02Rik	134	8
Serinc3	134	8
Pkig	134	8
Ada	98	8
Wisp2	67	12
Kcnk15	67	12
Rims4	67	12
Ywhab	98	8
Tomm34	98	8
Stk4	101	10
Kcns1	70	12
Wfdc5	70	12
Wfdc12	70	12
Svs2	45	12
Svs6	101	10
Svs5	136	8
Slpi	178	8
Matn4	180	8
Sdc4	138	10
2610042O14Rik	139	10
Dbndd2	183	10
Pigt	181	10
Wfdc2	227	8
Wfdc6a	281	8
Spinlw1	281	8
Wfdc8	341	8
Wfdc6b	341	8
Wfdc16	342	8
Wfdc13	343	8
Spint4	344	8
Wfdc3	414	11
Dnttip1	415	11
Ube2c	415	11
Tnnc2	416	11
Acot8	417	11
Zswim3	419	10
Zswim1	352	10
Neurl2	353	10
Pltp	292	10
F730014I05Rik	292	10
Zfp335	292	10
Mmp9	350	10
Slc12a5	348	10
Ncoa5	647	9
Cd40	287	10
Cdh22	233	10
Slc35c2	141	10
Elmo2	141	10
Gm1008	349	10
Zfp334	349	10
4833422F24Rik	233	10
Slc13a3	184	10
2810408M09Rik	23	12
Slc2a10	42	12
Eya2	648	9
Prkcbp1	416	11
Ncoa3	493	11
Sulf2	566	7
BC067047	234	10
Trp53rk	486	7
Arfgef2	414	11
Cse1l	288	10
Stau1	415	11
Ddx27	349	10
AI481105	349	10
1500012F01Rik	414	11
Kcnb1	651	7
Ptgis	347	11
B4galt5	232	10
Slc9a8	348	10
Spata2	417	11
Zfp313	350	10
Snai1	235	10
Ube2v1	291	10
AI840826	353	10
Cebpb	573	11
Ptpn1	651	7
2310033K02Rik	415	11
Pard6b	236	10
Adnp	349	10
Dpm1	486	7
Nfatc2	103	12
Atp9a	649	9
Sall4	141	10
Zfp64	642	16
Tshz2	310	2
Zfp217	648	9
Bcas1	647	9
Cyp24a1	42	12
Pfdn4	63	13
Dok5	701	31
Cbln4	696	6
Mc3r	635	15
2010011I20Rik	475	15
Aurka	475	15
Cstf1	475	15
F730031O20Rik	403	14
2410001C21Rik	475	15
A330041C17Rik	475	15
Tcfap2c	475	15
Bmp7	475	15
Spo11	130	13
Rae1	42	12
Pck1	72	12
Zbp1	98	8
Tmepai	98	8
Rab22a	544	19
Vapb	96	14
Stx16	704	20
Npepl1	705	20
Gnas	706	20
Th1l	704	20
Ctsz	703	31
Atp5e	703	31
Edn3	528	31
LOC664987	207	21
LOC329575	205	33
Phactr3	205	33
Ppp1r3d	312	5
9030418K01Rik	378	5
Cdh26	378	5
Cdh4	699	31
Taf4a	407	14
Lsm14b	138	10
Psma7	138	10
Ss18l1	182	10
Gtpbp5	287	10
Hrh3	289	10
Osbpl2	290	10
Adrm1	186	10
Lama5	186	10
Rps21	291	10
Cables2	291	10
BC066135	351	10
Gata5	648	9
Slco4a1	480	16
Ntsr1	407	14
1600027N09Rik	480	16
Ogfr	480	16
Col9a3	480	16
Tcfl5	480	16
Dido1	644	16
2310003C23Rik	643	16
1700019H03Rik	643	16
Bhlhb4	642	16
Ythdf1	643	16
C030019F02Rik	643	16
Arfgap1	643	16
Chrna4	643	16
Kcnq2	557	16
Eef1a2	479	16
2700038C09Rik	479	16
Ptk6	479	16
Srms	223	14
BC051628	223	14
BC006779	68	12
Gmeb2	173	13
Stmn3	224	14
Rtel1	224	14
Arfrp1	646	9
Zgpat	647	9
Lime1	648	9
Btbd4	649	9
BC050777	650	7
Tpd52l2	650	7
Dnajc5	649	9
Uckl1	415	11
Samd10	415	11
Prpf6	415	11
Sox18	646	9
Tcea2	646	9
Rgs19	646	9
4930526D03Rik	646	9
Oprl1	646	9
Myt1	645	16
Pcmtd2	642	16
Polr3k	475	15
Hnf4g	447	6
Zfhx4	444	4
Pxmp3	690	4
Pkia	449	6
3110050N22Rik	451	5
Il7	528	31
Stmn2	32	32
Hey1	624	19
Mrps28	468	18
Tpd52	713	24
Pag1	622	24
Fabp5	155	2
Pmp2	117	33
Fabp9	83	33
Fabp4	83	33
1700008G05Rik	87	33
Impa1	163	21
Slc10a5	163	21
Zfand1	163	21
Snx16	161	21
0710005M24Rik	446	4
Slc7a12	313	5
Lrrcc1	314	5
E2f5	380	5
Car13	380	5
Car1	380	5
Car3	452	31
Car2	453	31
Sirpb1	604	4
LOC381484	446	4
Ythdf3	692	4
Bhlhb5	693	4
Cyp7b1	693	4
Armc1	116	32
Mtfr1	117	33
Pde7a	116	32
Dnajc5b	200	2
Trim55	310	2
Crh	252	2
Cp	154	39
Hps3	154	39
Gyg	155	2
Cpa3	252	2
Cpb1	310	2
Agtr1b	446	4
Tbl1xr1	709	24
Nlgn1	446	4
Spata16	690	4
Ect2	121	21
Aadacl1	710	24
Tnfsf10	88	33
Ghsr	87	33
Fndc3b	54	32
Pld1	437	36
Slc2a2	517	3
Eif5a2	253	5
Rpl22l1	253	5
Gm1527	311	5
Evi1	687	3
Mds1	599	3
Arpm1	334	13
Mynn	334	13
Lrrc34	334	13
4930558O21Rik	334	13
Samd7	335	13
Tloc1	338	14
Phc3	410	9
Prkci	409	8
Skil	406	14
Cldn11	406	14
Slc7a14	338	14
Kcnmb2	689	4
Pik3ca	342	8
Zfp639	135	8
Mfn1	136	8
Gnb4	225	14
Actl6a	272	13
Mrpl47	333	13
Ndufb5	333	13
Usp13	709	24
Pex2	317	21
Ttc14	206	21
Ccdc39	206	21
Fxr1h	210	21
Dnajc19	210	21
Sox2	706	20
Atp11b	210	21
Dcun1d1	209	21
Mccc1	209	21
BC050811	160	21
Acad9	119	33
Gpr103	115	32
Anxa5	679	35
Exosc9	430	29
Ccna2	679	35
Bbs7	679	35
Trpc3	594	35
Tenr	440	2
Il2	439	1
Il21	249	39
Cetn4	151	39
Fgf2	111	38
Nudt6	112	39
Spata5	112	39
Spry1	241	25
Ankrd50	686	3
Fat4	687	3
Slc25a31	150	38
Hspa4l	150	38
Plk4	112	39
3110057O12Rik	51	32
1700034I23Rik	51	32
Phf17	709	24
D3Ertd751e	158	33
Pcdh10	446	4
Pcdh18	517	3
Slc7a11	601	4
Ccrn4l	229	8
Elf2	346	8
4930583H14Rik	568	7
Ndufc1	568	7
Narg1	568	7
Rab33b	180	8
Setd7	229	8
Mgst2	574	10
Maml3	423	10
Foxo1	674	27
Cog6	669	28
Lhfp	669	28
8030451K01Rik	669	28
2810046L04Rik	669	28
Stoml3	669	28
Frem2	669	28
Ufm1	373	2
Trpc4	518	3
Postn	686	3
D3Ertd300e	514	1
Exosc8	197	39
Alg5	197	39
Smad9	197	39
Rfxap	197	39
6030405A18Rik	250	39
Ccna1	596	1
Spg20	596	1
A730037C10Rik	683	1
Sohlh2	596	1
Mab21l1	516	3
Tm4sf1	597	3
Tm4sf4	151	39
Wwtr1	151	39
Commd2	663	26
Gm410	663	26
Rnf13	664	30
Pfn2	112	39
Tsc22d2	106	12
D3Ucla1	97	14
Eif2a	97	14
2810407C02Rik	469	17
4932431H17Rik	469	17
Siah2	468	18
Gpr171	687	3
P2ry14	687	3
Gpr87	600	3
P2ry13	600	3
P2ry12	600	3
C130079G13Rik	694	4
Aadac	311	5
Sucnr1	372	2
Mbnl1	687	3
P2ry1	690	4
Rap2b	373	2
4631416L12Rik	374	6
Dhx36	446	4
Gpr149	444	4
Mme	312	5
Plch1	697	6
E130311K13Rik	700	31
Slc33a1	700	31
Gmps	699	31
4930518C23Rik	690	4
4933425M15Rik	690	4
Kcnab1	598	3
Ssr3	663	26
Tiparp	189	12
Ccnl1	498	30
Veph1	193	38
Ptx3	685	3
Shox2	697	6
Rsrc1	697	6
Mlf1	311	5
Gfm1	311	5
Lxn	310	2
Mfsd1	374	6
Schip1	88	33
Il12a	3	12
Ift80	9	12
Trim59	9	12
Kpna4	10	12
Ppm1l	110	38
Nmd3	112	39
1110032A04Rik	200	2
Gm414	374	6
2010204N08Rik	608	6
Slitrk3	522	4
Bche	447	6
BC050789	446	4
Serpini2	690	4
Pdcd10	312	5
Serpini1	313	5
Golph4	693	4
Fstl5	601	4
Ppid	102	12
Etfdh	102	12
Tmem144	368	36
1110032E23Rik	438	1
Gria2	519	4
Glrb	254	5
Pdgfc	156	5
Ctso	688	4
Tdo2	688	4
Accn5	601	4
Gucy1b3	601	4
Gucy1a3	519	4
Npy2r	444	4
Lrat	444	4
Fgg	444	4
Fga	444	4
Fgb	444	4
Plrg1	444	4
Sfrp2	79	32
Tlr2	217	22
D930015E06Rik	271	13
Mnd1	227	8
Trim2	226	8
6330505N24Rik	284	8
Arfip1	285	8
Tigd4	140	10
Fbxw7	124	22
Dear1	124	22
Pet112l	683	1
9930021J17Rik	682	1
Glt28d2	434	37
Gm1019	714	19
Sh3d19	39	12
Rps3a	64	12
Lrba	40	12
Mab21l2	530	31
Cd1d2	406	14
Cd1d1	406	14
Kirrel1	404	14
Msr2	402	13
Cd5l	389	23
Fcrl1	389	23
Fcrl5	461	23
Etv3	405	14
Arhgef11	478	16
3110045G13Rik	564	7
Insrr	414	11
Sh2d2a	490	11
Prcc	491	11
Hdgf	568	7
Mrpl24	568	7
BC023814	654	11
Isg20l2	654	11
Crabp2	569	11
Nes	570	11
Bcan	569	11
Hapln2	415	11
Gpatc4	348	10
Apoa1bp	348	10
Iqgap3	287	10
Mef2d	347	11
Rhbg	493	11
1700021C14Rik	419	10
Cct3	418	11
0610031J06Rik	418	11
Tmem79	418	11
Smg5	350	10
Paqr6	351	10
Bglap-rs1	351	10
Bglap2	351	10
Bglap1	352	10
Pmf1	352	10
Sema4a	292	10
Lmna	293	10
2700083E18Rik	351	10
Rab25	418	11
Mapbpip	491	11
Ubqln4	490	11
Ssr2	491	11
Arhgef2	292	10
Rxfp4	291	10
2810403A07Rik	419	10
Rit1	654	11
Syt11	653	7
Msto1	649	9
Dap3	564	7
Ash1l	485	7
Rusc1	287	10
Fdps	287	10
Pklr	489	11
Hcn3	488	7
Clk2	653	7
Scamp3	653	7
1110013L07Rik	653	7
Gba	488	7
Mtx1	568	7
Thbs3	568	7
Muc1	489	11
Trim46	489	11
Krtcap2	490	11
Dpm3	419	10
Rag1ap1	419	10
Efna1	420	10
Efna3	236	10
Efna4	236	10
Adam15	292	10
Dcst1	291	10
Zbtb7b	418	11
Lenep	490	11
Flad1	490	11
Cks1b	489	11
Shc1	489	11
Pygo2	568	7
Pbxip1	488	7
Pmvk	414	11
Kcnn3	414	11
Adar	415	11
Chrnb2	657	11
She	287	10
Il6ra	487	7
Atp8b2	651	7
Hax1	651	7
Ubap2l	651	7
4933434E20Rik	651	7
Tpm3	652	7
Rps27	491	11
Rab13	490	11
Jtb	489	11
Creb3l4	654	11
Slc39a1	568	7
Crtc2	488	7
Dennd4b	567	7
Gatad2b	652	7
Slc27a3	490	11
Ints3	418	11
Npr1	236	10
Ilf2	351	10
Snapap	572	11
2500003M10Rik	656	11
S100a1	653	7
S100a13	567	7
S100a14	652	7
S100a16	566	7
S100a3	412	9
S100a4	412	9
S100a5	412	9
S100a6	412	9
S100a8	282	8
S100a9	661	26
Pglyrp4	662	26
Pglyrp3	605	4
Lor	376	6
A030004J04Rik	444	4
Sprr2a	444	4
Sprr2b	601	4
Sprr2d	444	4
Sprr2e	444	4
Sprr2f	444	4
Sprr2g	519	4
Sprr2h	519	4
Sprr2i	688	4
Sprr2k	688	4
Sprr1b	688	4
Sprr3	688	4
Sprr1a	688	4
Sprr4	688	4
Ivl	443	3
Smcp	443	3
Crnn	690	4
Rptn	310	2
Tchhl1	199	39
S100a11	153	39
S100a10	153	39
Tdpoz2	374	6
Tdpoz1	375	6
Tdpoz4	690	4
Tdpoz3	690	4
Tdpoz5	690	4
Them4	433	37
Them5	392	19
Rorc	22	12
Tdrkh	23	12
Oaz3	42	12
Mrpl9	68	12
2310007A19Rik	101	10
Tnrc4	139	10
Snx27	647	9
Tuft1	409	8
Selenbp2	647	9
Pogz	650	7
Psmb4	565	7
Selenbp1	567	7
Rfx5	654	11
Pik4cb	490	11
Zfp687	418	11
Psmd4	491	11
Pip5k1a	488	7
Vps72	414	11
Tmod4	415	11
Scnm1	415	11
Lysmd1	348	10
Tnfaip8l2	348	10
Sema6c	349	10
Gabpb2	416	11
Mllt11	652	7
Cdc42se1	652	7
Gm128	652	7
Bnipl	652	7
Prune	566	7
4930504E06Rik	652	7
Anxa9	652	7
Lass2	567	7
Setdb1	653	7
Arnt	285	8
Ctsk	565	7
Ctss	566	7
Hormad1	567	7
Golph3l	567	7
Ensa	653	7
Mcl1	570	11
Adamtsl4	491	11
Ecm1	417	11
4930535B03Rik	489	11
Prpf3	567	7
Mrps21	488	7
Gm129	488	7
BC028528	489	11
Aph1a	415	11
Car14	416	11
Anp32e	288	10
Plekho1	646	9
Vps45	482	9
Mtmr11	482	9
Sf3b4	481	16
Sv2a	481	16
Bola1	558	16
Hist2h2ac	642	16
Hist2h2be	642	16
Hist2h3c2	642	16
Hist2h3c1	642	16
Hist2h2aa1	642	16
Hist2h2aa2	642	16
Hist2h4	643	16
Hist2h3b	643	16
Hist2h2bb	643	16
Fcgr1	644	16
Hfe2	235	10
Txnip	290	10
Polr3gl	419	10
Ankrd34	491	11
Rbm8a	492	11
Pex11b	493	11
Itga10	420	10
Ankrd35	292	10
Pias3	236	10
Zfp364	186	10
Cd160	140	10
Pdzk1	181	10
Gpr89	410	9
Gja8	409	8
Gja5	44	12
Acp6	276	13
Bcl9	221	13
Olfr1402	269	22
Chd1l	540	19
Fmo5	47	12
Prkab2	74	12
Pde4dip	507	27
Sec22b	674	27
Notch2	673	27
Adam30	678	37
Reg4	679	35
Hmgcs2	680	35
Phgdh	680	35
Zfp697	593	35
Hsd3b4	439	1
Hsd3b5	686	3
Hsd3b2	688	4
Hsd3b3	601	4
Hsd3b6	689	4
Hsd3b1	689	4
Hao3	689	4
Wars2	443	3
Tbx15	309	2
Spag17	690	4
Wdr3	689	4
Gdap2	689	4
Man1a2	309	2
Vtcn1	78	38
Trim45	663	26
Ttf2	662	26
Ptgfrn	662	26
Cd2	189	12
Igsf3	145	12
Atp1a1	11	12
BC037703	27	12
Nhlh2	279	14
Casq2	279	14
Vangl1	187	12
Ngfb	151	39
Tspan2	192	38
Tshb	147	38
Sycp1	14	34
Nr1h5	10	12
5730470L24Rik	340	14
Csde1	408	8
Nras	342	8
Ampd1	230	10
Dennd2c	230	10
Bcas2	181	10
Trim33	343	8
Syt6	73	12
Olfml3	346	8
Hipk1	346	8
Dclre1b	345	8
Ap4b1	345	8
Ptpn22	574	10
Rsbn1	660	10
Phtf1	661	26
Magi3	190	25
Lrig2	660	10
Slc16a1	659	11
7530404M11Rik	657	11
Ppm1j	658	11
Rhoc	659	11
Mov10	659	11
Capza1	659	11
St7l	180	8
Wnt2b	99	8
Cttnbp2nl	98	8
Kcnd3	372	2
Ddx20	392	19
6530418L21Rik	392	19
Rap1a	392	19
Adora3	327	22
I830077J02Rik	392	19
Atp5f1	91	34
Wdr77	454	31
Ovgp1	454	31
1700027A23Rik	529	31
Bclp2	528	31
Chia	523	4
Chi3l3	691	4
Chi3l4	690	4
BC051070	690	4
Dennd2d	690	4
Cept1	690	4
Tmem77	690	4
4933421E11Rik	689	4
Cd53	690	4
Olfr266	689	4
Kcna3	688	4
Kcna2	443	3
Kcna10	370	1
Prok1	368	36
Slc16a4	367	36
Rbm15	365	37
Kcnc4	434	37
Slc6a17	508	37
Ubl4b	674	27
Alx3	674	27
6330569M22Rik	423	10
Ahcyl1	574	10
Csf1	660	10
Eps8l3	574	10
Gstm5	659	11
Gstm7	659	11
Gstm6	659	11
Gstm3	659	11
Gstm2	658	11
Gstm1	413	7
Gstm4	413	7
Ampd2	651	7
Gnat2	651	7
Gnai3	651	7
Gpr61	651	7
Amigo1	650	7
Cyb561d1	486	7
Atxn7l2	564	7
Sypl2	413	7
Psma5	650	7
Sort1	650	7
Psrc1	412	9
Celsr2	412	9
Sars	484	9
5330417C22Rik	649	9
2010200O16Rik	284	8
Taf13	284	8
Wdr47	284	8
Clcc1	345	8
Gpsm2	660	10
Stxbp3a	659	11
Fndc7	660	10
Prpf38b	660	10
4921515J06Rik	575	10
Slc25a24	197	39
Vav3	685	3
Ntng1	689	4
Prmt6	376	6
Amy2	522	4
Amy1	446	4
Rnpc3	523	4
Col11a1	688	4
Olfm3	523	4
Edg1	596	1
Dph5	438	1
Slc30a7	438	1
Extl2	514	1
Vcam1	514	1
Gpr88	245	36
Cdc14a	78	38
Rtcd1	177	8
Dbt	226	8
Lrrc39	281	8
A930028L21Rik	342	8
Sass6	342	8
Hiat1	342	8
Slc35a3	281	8
Agl	101	10
Frrs1	272	13
Palmd	331	17
D3Bwg0562e	688	4
4833424O15Rik	690	4
Snx7	446	4
Dpyd	445	4
Ptbp2	519	4
Rwdd3	52	32
2510027J23Rik	51	32
Tmem56	28	34
Alg14	98	8
Cnn3	413	7
Slc44a3	486	7
F3	72	12
Abcd3	72	12
Arhgap29	72	12
Abca4	179	8
Gclm	283	8
Dnttip2	283	8
Bcar3	134	8
Fnbp1l	284	8
Pde5a	240	25
Fabp2	76	38
1810037I17Rik	76	38
Usp53	76	38
Myoz2	663	26
Sec24d	108	25
G430022H21Rik	78	38
Prss12	153	39
Ndst3	371	2
Tram1l1	523	4
Ndst4	523	4
Ugt8a	689	4
Arsj	687	3
Camk2d	597	3
Ank2	684	1
Neurog2	543	19
T2bp	542	19
BC002199	542	19
5730508B09Rik	700	31
Pitx2	701	31
Enpep	702	31
Elovl6	58	33
Egf	537	24
Rrh	17	34
Nola1	16	32
Cfi	16	32
Pla2g12a	31	32
Casp6	30	32
Sec24b	245	36
Col25a1	685	3
Agxt2l1	681	35
2310008M10Rik	590	37
Lef1	676	27
Cyp2u1	503	28
Papss1	197	39
Dkk2	687	3
Scye1	442	3
A630047E20Rik	441	2
Npnt	664	30
Gstcd	110	38
Ints12	115	32
9130221D24Rik	156	5
Ppa2	204	5
E130014J05Rik	204	5
Cxxc4	519	4
Tacr3	690	4
Cenpe	710	24
Bdh2	278	14
C80638	279	14
4933425K02Rik	279	14
Ube2d3	101	10
Manba	101	10
Nfkb1	138	10
Slc39a8	11	12
Bank1	374	6
Ppp3ca	517	3
Emcn	688	4
Ddit4l	118	33
H2afz	128	13
Map2k1ip1	220	13
Dapp1	221	13
Mttp	12	12
Rg9mtd2	48	12
Adh7	49	34
Adh1	365	37
Adh6a	366	37
Adh4	675	27
Adh5	73	12
Metap1	72	12
Eif4e	103	12
Tspan5	72	12
Rap1gds1	367	36
B930007M17Rik	441	2
Pdha2	446	4
Unc5c	601	4
Bmpr1b	688	4
Pdlim5	684	1
Gbp5	194	38
Gbp1	437	36
Gbp2	368	36
Ccbl2	453	31
Gtf2b	454	31
Pkn2	54	32
Lmo4	440	2
Hs2st1	502	28
Sept15	428	28
Sh3glb1	502	28
Clca1	502	28
Clca2	152	39
Clca4	152	39
AI747448	439	1
Clca6	440	2
Clca3	516	3
Clca5	516	3
Odf2l	516	3
Col24a1	685	3
2410019A14Rik	581	30
Cyr61	671	27
Ddah1	671	27
Bcl10	671	27
2410004B18Rik	671	27
Wdr63	431	29
Mcoln3	437	36
Mcoln2	437	36
Edg7	513	1
Ssx2ip	245	36
Ctbs	245	36
Spata1	245	36
Gng5	245	36
Bxdc5	245	36
Dnase2b	438	1
Uox	438	1
4930503B20Rik	438	1
Prkacb	597	3
Lphn2	687	3
Eltd1	600	3
Ifi44	687	3
H28	687	3
Ptgfr	686	3
Gipc2	575	10
Dnajb4	283	8
Fubp1	283	8
Nexn	344	8
C030011O14Rik	228	8
Usp33	70	12
Zzz3	98	8
Ak5	97	14
Pigk	304	36
St6galnac5	439	1
St6galnac3	609	6
Asb17	625	19
Msh4	625	19
Rabggtb	625	19
Acadm	625	19
Slc44a5	625	19
Lhx8	698	6
Cryz	374	6
Tnni3k	444	4
Fpgt	688	4
Lrrc44	688	4
Negr1	523	4
Ptger3	314	5
Cth	165	23
Ankrd13c	213	22
Sfrs11	384	21
Lrrc40	121	21
Lrrc7	159	33
Depdc1a	443	3
Rpe65	373	2
Gpr177	469	17
Tmem68	123	21
Lyn	212	23
Rps20	213	22
Mos	266	23
Plag1	266	23
Chchd7	266	23
Rdhe2	165	23
4833413O15Rik	117	33
Penk1	156	5
Impad1	689	4
1700012H17Rik	694	4
3110003A22Rik	443	3
Cyp7a1	519	4
Sdcbp	600	3
Nsmaf	443	3
Tox	690	4
Car8	444	4
Rab2	431	29
Chd7	676	27
4933402J24Rik	684	1
Asph	688	4
Gdf6	608	6
2610301B20Rik	477	16
Plekhf2	416	11
2310030N02Rik	489	11
Trp53inp1	647	9
Ccne2	482	9
Ints8	482	9
Dpy19l4	407	14
Rbm35a	478	16
1110037F02Rik	462	22
E130016E03Rik	462	22
Gem	50	38
Cdh17	111	38
Ppm2c	438	1
Tmem67	438	1
C430048L16Rik	370	1
Rbm12b	251	2
6720467C03Rik	252	2
Runx1t1	694	4
Slc26a7	689	4
1700034K16Rik	374	6
Otud6b	154	39
Tmem55a	114	32
Efcbp1	116	32
Tmem64	157	5
Calb1	446	4
Decr1	375	6
Nbn	375	6
Ripk2	375	6
Mmp16	690	4
Cngb3	692	4
Cpne3	375	6
2410005O16Rik	375	6
Wwp1	375	6
Slc7a13	375	6
Atp6v0d2	444	4
Ttpa	374	6
Ggh	374	6
E130310K16Rik	601	4
Prdm13	385	20
Ccnc	388	23
Usp45	326	22
Coq3	334	13
6230409E13Rik	326	22
Fbxl4	379	5
Pou3f2	697	6
F730047E07Rik	313	5
1110007M04Rik	525	6
Gpr63	523	4
Fhl5	605	4
1810074P20Rik	693	4
Fut9	446	4
Manea	253	5
Epha7	521	4
Map3k7	677	37
Bach2	675	27
Gja10	134	8
Casp8ap2	134	8
Mdn1	132	14
Ankrd6	174	14
Rragd	645	16
Ube2j1	644	16
Gabrr2	642	16
Gabrr1	556	16
Acy1l2	641	16
Srrp	556	16
Pnrc1	555	16
Rngtt	476	16
Cnr1	375	6
Spaca1	443	3
2700059D21Rik	456	20
Orc3l	385	20
Slc35a1	388	23
1700003M02Rik	403	14
Gm136	403	14
1810030N24Rik	476	16
Cga	402	13
Mobkl2b	475	15
Ifnk	536	23
3110043O21Rik	536	23
Olfr157	521	4
1700009N14Rik	521	4
Aco1	87	33
Ddx58	385	20
Topors	391	22
Ndufb6	166	22
A930001M12Rik	85	33
Aptx	136	8
Dnaja1	231	10
Smu1	231	10
B4galt1	415	11
Spink4	653	7
Bag1	487	7
Chmp5	652	7
Nfx1	486	7
Aqp7	348	10
Aqp3	491	11
Nol6	570	11
Ube2r2	656	11
Ubap2	651	7
Wdr40a	652	7
Ubap1	653	7
Kif24	486	7
Nudt2	649	9
AI464131	648	9
1110017D15Rik	562	9
2310028H24Rik	562	9
Dnaic1	98	8
Cntfr	98	8
2810432D09Rik	177	8
Dctn3	177	8
Oprs1	176	14
Galt	175	14
