ID	Hexagon_index	Cluster_base
209739_s_at	149	10
209742_s_at	340	8
209747_at	329	12
209755_at	232	4
209756_s_at	312	11
209757_s_at	375	11
209760_at	220	8
209763_at	125	6
209767_s_at	126	3
209768_s_at	19	3
209771_x_at	298	10
209772_s_at	363	10
209781_s_at	243	10
209787_s_at	111	1
209788_s_at	43	2
209790_s_at	141	4
209792_s_at	12	1
209794_at	275	8
209796_s_at	191	4
209803_s_at	12	1
209815_at	246	10
209825_s_at	374	11
209826_at	132	2
209829_at	42	2
209832_s_at	205	5
209835_x_at	359	10
209839_at	97	2
209840_s_at	340	8
209841_s_at	336	8
209842_at	397	3
209847_at	392	12
209848_s_at	242	10
209852_x_at	73	4
209853_s_at	74	4
209859_at	268	12
209860_s_at	146	4
209861_s_at	75	1
209863_s_at	388	7
209864_at	361	10
209866_s_at	172	8
209867_s_at	130	3
209868_s_at	157	11
209870_s_at	167	6
209871_s_at	219	8
209877_at	271	3
209878_s_at	167	6
209886_s_at	117	1
209888_s_at	341	8
209890_at	149	10
209891_at	241	10
209894_at	360	10
209899_s_at	92	3
209900_s_at	301	10
209904_at	378	5
209905_at	332	8
209909_s_at	120	5
209911_x_at	138	2
209920_at	8	3
209921_at	306	11
209925_at	358	10
209931_s_at	72	4
209933_s_at	148	10
209937_at	277	8
209939_x_at	328	12
209946_at	317	5
209955_s_at	334	8
209957_s_at	385	7
209960_at	337	8
209961_s_at	391	12
209965_s_at	84	1
209968_s_at	269	6
209971_x_at	29	1
209977_at	284	2
209978_s_at	228	2
209980_s_at	51	1
209985_s_at	328	12
209987_s_at	340	8
209988_s_at	341	8
209990_s_at	70	4
209994_s_at	4	1
210002_at	365	10
210007_s_at	114	1
210010_s_at	114	1
210013_at	98	2
210015_s_at	221	8
210022_at	325	12
210024_s_at	38	3
210028_s_at	53	1
210036_s_at	124	6
210041_s_at	298	10
210045_at	125	6
210046_s_at	127	3
210049_at	283	8
210056_at	116	11
210061_at	13	1
210062_s_at	296	10
210073_at	130	3
210074_at	365	10
210076_x_at	32	1
210080_x_at	391	12
210085_s_at	359	10
210087_s_at	301	10
210088_x_at	379	5
210089_s_at	271	3
210092_at	77	1
210095_s_at	236	10
210097_s_at	111	1
210102_at	361	10
210103_s_at	359	10
210121_at	19	3
210124_x_at	328	12
210130_s_at	184	4
210135_s_at	281	8
210138_at	330	6
210139_s_at	301	10
210145_at	19	3
210149_s_at	103	4
210150_s_at	307	11
210156_s_at	141	4
210157_at	124	6
210169_at	12	1
210172_at	327	12
210183_x_at	45	4
210186_s_at	197	11
210187_at	109	4
210198_s_at	336	8
210208_x_at	19	3
210212_x_at	78	1
210222_s_at	281	8
210232_at	395	12
210239_at	126	3
210240_s_at	132	2
210249_s_at	98	2
210250_x_at	82	1
210251_s_at	224	8
210258_at	354	9
210260_s_at	146	4
210265_x_at	353	9
210276_s_at	188	4
210277_at	5	1
210278_s_at	27	1
210289_at	23	2
210293_s_at	294	10
210296_s_at	129	3
210302_s_at	280	8
210303_at	226	8
210307_s_at	22	2
210311_at	391	12
210317_s_at	209	7
210327_s_at	65	2
210330_at	327	12
210331_at	391	12
210337_s_at	156	11
210338_s_at	45	4
210341_at	65	2
210347_s_at	339	8
210360_s_at	87	5
210372_s_at	202	11
210380_s_at	67	2
210381_s_at	354	9
210386_s_at	73	4
210395_x_at	379	5
210405_x_at	390	12
210416_s_at	52	1
210417_s_at	63	3
210427_x_at	362	10
210428_s_at	19	3
210430_x_at	393	12
210432_s_at	226	8
210438_x_at	91	3
210444_at	392	12
210447_at	358	10
210449_x_at	27	1
210451_at	394	12
210455_at	81	1
210457_x_at	314	5
210460_s_at	6	1
210461_s_at	101	4
210466_s_at	110	10
210492_at	392	12
210495_x_at	299	10
210508_s_at	263	7
210511_s_at	134	2
210512_s_at	367	11
210513_s_at	368	11
210514_x_at	31	1
210517_s_at	233	4
210519_s_at	231	2
210524_x_at	348	4
210528_at	392	12
210529_s_at	269	6
210540_s_at	300	10
210555_s_at	92	3
210560_at	48	1
210592_s_at	300	10
210594_x_at	149	10
210602_s_at	257	5
210605_s_at	247	11
210616_s_at	44	4
210619_s_at	136	2
210622_x_at	60	3
210639_s_at	148	10
210645_s_at	332	8
210646_x_at	17	1
210653_s_at	193	10
210655_s_at	127	3
210658_s_at	369	11
210664_s_at	244	10
210665_at	360	10
210674_s_at	10	2
210677_at	68	2
210679_x_at	166	6
210683_at	311	11
210691_s_at	192	10
210706_s_at	47	4
210714_at	165	6
210715_s_at	301	10
210721_s_at	10	2
210746_s_at	337	8
210749_x_at	137	2
210754_s_at	362	10
210755_at	330	6
210757_x_at	139	4
210762_s_at	186	4
210774_s_at	180	2
210786_s_at	395	12
210788_s_at	66	2
210794_s_at	225	8
210809_s_at	298	10
210813_s_at	50	1
210821_x_at	6	1
210827_s_at	250	11
210829_s_at	208	5
210835_s_at	71	4
210840_s_at	360	10
210841_s_at	118	5
210844_x_at	43	2
210847_x_at	40	2
210858_x_at	212	6
210868_s_at	304	11
210869_s_at	270	6
210875_s_at	219	8
210880_s_at	66	2
210881_s_at	219	8
210882_s_at	94	3
210888_s_at	226	8
210905_x_at	353	9
210907_s_at	110	10
210929_s_at	344	8
210930_s_at	360	10
210935_s_at	243	10
210942_s_at	245	10
210948_s_at	248	11
210958_s_at	267	12
210962_s_at	397	3
210963_s_at	77	1
210964_s_at	369	11
210968_s_at	231	2
210973_s_at	243	10
210983_s_at	208	5
210986_s_at	304	11
210987_x_at	249	11
210989_at	34	5
211015_s_at	243	10
211016_x_at	360	10
211020_at	362	10
211023_at	241	10
211024_s_at	64	2
211031_s_at	224	8
211034_s_at	94	3
211040_x_at	215	6
211048_s_at	103	4
211052_s_at	264	7
211057_at	358	10
211058_x_at	22	2
211062_s_at	49	1
211065_x_at	6	1
211066_x_at	272	8
211069_s_at	106	4
211070_x_at	141	4
211071_s_at	279	8
211073_x_at	16	1
211101_x_at	57	5
211114_x_at	33	1
211126_s_at	72	4
211148_s_at	114	1
211150_s_at	110	10
211160_x_at	109	4
211162_x_at	253	11
211165_x_at	66	2
211166_at	391	12
211194_s_at	166	6
211202_s_at	152	11
211208_s_at	79	1
211214_s_at	48	1
211219_s_at	271	3
211237_s_at	73	4
211240_x_at	112	1
211259_s_at	123	6
211260_at	391	12
211267_at	193	10
211270_x_at	32	1
211273_s_at	161	5
211276_at	142	4
211284_s_at	105	4
211297_s_at	245	10
211298_s_at	343	8
211299_s_at	112	1
211302_s_at	271	3
211303_x_at	23	2
211316_x_at	394	12
211325_x_at	31	1
211340_s_at	64	2
211341_at	275	8
211343_s_at	236	10
211345_x_at	17	1
211349_at	267	12
211357_s_at	227	8
211358_s_at	210	7
211374_x_at	165	6
211385_x_at	68	2
211391_s_at	122	5
211401_s_at	198	11
211402_x_at	15	1
211404_s_at	300	10
211423_s_at	298	10
211424_x_at	58	5
211429_s_at	343	8
211431_s_at	307	11
211432_s_at	304	11
211437_at	57	5
211450_s_at	147	4
211456_x_at	347	2
211458_s_at	184	4
211467_s_at	338	8
211471_s_at	213	6
211473_s_at	372	11
211478_s_at	357	10
211485_s_at	256	5
211487_x_at	32	1
211499_s_at	394	12
211518_s_at	247	11
211527_x_at	368	11
211529_x_at	14	1
211530_x_at	31	1
211534_x_at	328	12
211535_s_at	299	10
211538_s_at	185	4
211546_x_at	89	3
211548_s_at	356	10
211549_s_at	357	10
211552_s_at	67	2
211555_s_at	94	3
211559_s_at	154	11
211561_x_at	29	1
211564_s_at	322	7
211574_s_at	24	2
211580_s_at	174	8
211593_s_at	211	7
211595_s_at	40	2
211597_s_at	354	9
211602_s_at	31	1
211605_s_at	210	7
211611_s_at	35	5
211612_s_at	393	12
211623_s_at	154	11
211651_s_at	308	11
211653_x_at	281	8
211662_s_at	31	1
211666_x_at	17	1
211671_s_at	176	8
211672_s_at	106	4
211675_s_at	66	2
211684_s_at	67	2
211685_s_at	333	8
211686_s_at	78	1
211689_s_at	239	10
211699_x_at	335	8
211700_s_at	173	8
211701_s_at	94	3
211708_s_at	310	11
211712_s_at	357	10
211714_x_at	23	2
211716_x_at	163	5
211719_x_at	290	9
211724_x_at	73	4
211729_x_at	69	2
211737_x_at	129	3
211741_x_at	13	1
211745_x_at	335	8
211747_s_at	50	1
211749_s_at	118	5
211754_s_at	296	10
211761_s_at	6	1
211764_s_at	358	10
211769_x_at	361	10
211773_s_at	392	12
211776_s_at	62	3
211778_s_at	362	10
211787_s_at	5	1
211793_s_at	15	1
211801_x_at	23	2
211813_x_at	136	2
211814_s_at	67	2
211825_s_at	277	8
211828_s_at	293	10
211843_x_at	178	8
211844_s_at	256	5
211864_s_at	301	10
211865_s_at	61	3
211876_x_at	272	8
211887_x_at	391	12
211892_s_at	27	1
211911_x_at	241	10
211913_s_at	145	4
211914_x_at	328	12
211922_s_at	135	2
211926_s_at	196	11
211928_at	8	3
211929_at	170	8
211930_at	396	6
211934_x_at	80	1
211935_at	108	4
211936_at	242	10
211937_at	372	11
211938_at	30	1
211939_x_at	16	1
211941_s_at	37	3
211951_at	51	1
211954_s_at	373	11
211955_at	154	11
211958_at	397	3
211959_at	332	8
211960_s_at	107	4
211966_at	323	7
211967_at	249	11
211971_s_at	30	1
211972_x_at	33	1
211973_at	329	12
211974_x_at	8	3
211975_at	36	3
211976_at	223	8
211980_at	108	4
211981_at	74	4
211984_at	135	2
211985_s_at	178	8
211986_at	303	10
212002_at	39	2
212009_s_at	153	11
212012_at	72	4
212013_at	71	4
212014_x_at	295	10
212015_x_at	158	5
212017_at	170	8
212018_s_at	373	11
212019_at	324	6
212020_s_at	216	3
212021_s_at	169	3
212022_s_at	388	7
212023_s_at	128	3
212024_x_at	81	1
212025_s_at	107	4
212032_s_at	92	3
212034_s_at	100	2
212041_at	182	4
212048_s_at	77	1
212053_at	191	4
212055_at	46	4
212056_at	131	3
212062_at	179	2
212063_at	353	9
212068_s_at	92	3
212070_at	225	8
212071_s_at	103	4
212072_s_at	27	1
212073_at	124	6
212075_s_at	107	4
212081_x_at	208	5
212082_s_at	73	4
212083_at	269	6
212085_at	10	2
212089_at	212	6
212090_at	91	3
212091_s_at	200	11
212092_at	272	8
212093_s_at	394	12
212094_at	397	3
212096_s_at	275	8
212097_at	98	2
212104_s_at	66	2
212110_at	290	9
212111_at	98	2
212114_at	43	2
212119_at	40	2
212128_s_at	112	1
212129_at	74	4
212132_at	112	1
212136_at	233	4
212137_at	45	4
212144_at	38	3
212145_at	79	1
212148_at	93	3
212151_at	96	2
212153_at	8	3
212157_at	161	5
212158_at	373	11
212159_x_at	19	3
212160_at	153	11
212162_at	217	3
212163_at	172	8
212165_at	112	1
212166_at	82	1
212167_s_at	127	3
212169_at	39	2
212171_x_at	370	11
212175_s_at	81	1
212176_at	388	7
212179_at	128	3
212180_at	112	1
212181_s_at	71	4
212185_x_at	347	2
212188_at	229	2
212190_at	352	9
212192_at	228	2
212197_x_at	60	3
212202_s_at	77	1
212203_x_at	116	11
212205_at	129	3
212206_s_at	170	8
212218_s_at	255	5
212219_at	78	1
212223_at	8	3
212224_at	280	8
212226_s_at	173	8
212228_s_at	175	8
212230_at	215	6
212233_at	275	8
212246_at	143	4
212247_at	80	1
212248_at	177	8
212251_at	136	2
212255_s_at	106	4
212257_s_at	101	4
212264_s_at	150	11
212275_s_at	122	5
212277_at	217	3
212281_s_at	203	11
212282_at	202	11
212285_s_at	120	5
212289_at	269	6
212293_at	146	4
212294_at	388	7
212303_x_at	162	5
212306_at	23	2
212311_at	358	10
212314_at	360	10
212316_at	205	5
212325_at	336	8
212327_at	334	8
212328_at	335	8
212333_at	235	10
212344_at	332	8
212346_s_at	269	6
212352_s_at	46	4
212353_at	333	8
212354_at	332	8
212357_at	41	2
212358_at	65	2
212359_s_at	133	2
212360_at	38	3
212361_s_at	380	5
212363_x_at	10	2
212368_at	388	7
212390_at	37	3
212396_s_at	75	1
212399_s_at	19	3
212407_at	29	1
212408_at	188	4
212409_s_at	47	4
212411_at	154	11
212412_at	211	7
212413_at	331	3
212414_s_at	333	8
212416_at	52	1
212417_at	150	11
212419_at	131	3
212421_at	40	2
212429_s_at	49	1
212432_at	149	10
212433_x_at	84	1
212434_at	195	10
212437_at	41	2
212438_at	188	4
212441_at	67	2
212445_s_at	146	4
212446_s_at	141	4
212447_at	323	7
212448_at	66	2
212449_s_at	149	10
212453_at	139	4
212457_at	141	4
212460_at	361	10
212461_at	242	10
212464_s_at	243	10
212470_at	133	2
212473_s_at	248	11
212480_at	163	5
212481_s_at	48	1
212484_at	91	3
212488_at	193	10
212489_at	246	10
212494_at	40	2
212496_s_at	112	1
212498_at	39	2
212499_s_at	107	4
212501_at	301	10
212502_at	143	4
212503_s_at	39	2
212504_at	215	6
212510_at	215	6
212518_at	19	3
212519_at	78	1
212521_s_at	268	12
212522_at	268	12
212525_s_at	388	7
212532_s_at	107	4
212533_at	109	4
212534_at	40	2
212535_at	169	3
212537_x_at	82	1
212538_at	369	11
212547_at	37	3
212554_at	112	1
212558_at	376	11
212560_at	364	10
212568_s_at	194	10
212574_x_at	37	3
212578_x_at	6	1
212581_x_at	30	1
212586_at	157	11
212588_at	3	2
212589_at	300	10
212590_at	301	10
212591_at	79	1
212595_s_at	221	8
212599_at	224	8
212605_s_at	275	8
212606_at	137	2
212607_at	396	6
212608_s_at	278	8
212609_s_at	220	8
212610_at	143	4
212611_at	272	8
212614_at	38	3
212616_at	169	3
212619_at	78	1
212621_at	252	11
212622_at	79	1
212623_at	28	1
212625_at	93	3
212627_s_at	113	1
212636_at	173	8
212637_s_at	359	10
212638_s_at	360	10
212639_x_at	37	3
212640_at	191	4
212643_at	144	4
212644_s_at	109	4
212646_at	80	1
212651_at	97	2
212652_s_at	70	4
212654_at	170	8
212656_at	33	1
212658_at	195	10
212660_at	357	10
212665_at	375	11
212670_at	134	2
212673_at	373	11
212678_at	19	3
212685_s_at	153	11
212686_at	362	10
212687_at	143	4
212688_at	193	10
212689_s_at	370	11
212690_at	171	8
212692_s_at	191	4
212693_at	197	11
212694_s_at	76	1
212698_s_at	14	1
212702_s_at	92	3
212704_at	168	3
212708_at	93	3
212710_at	64	2
212713_at	225	8
212719_at	191	4
212724_at	279	8
212726_at	221	8
212732_at	223	8
212736_at	130	3
212737_at	79	1
212739_s_at	156	11
212746_s_at	173	8
212747_at	290	9
212749_s_at	359	10
212752_at	62	3
212753_at	222	8
212754_s_at	268	12
212758_s_at	334	8
212761_at	294	10
212764_at	334	8
212769_at	109	4
212771_at	95	2
212773_s_at	148	10
212775_at	156	11
212778_at	173	8
212782_x_at	38	3
212788_x_at	183	4
212791_at	95	2
212793_at	270	6
212809_at	295	10
212812_at	365	10
212813_at	90	3
212816_s_at	305	11
212817_at	68	2
212820_at	388	7
212824_at	296	10
212830_at	220	8
212831_at	268	12
212838_at	194	10
212841_s_at	69	2
212843_at	219	8
212847_at	330	6
212850_s_at	372	11
212851_at	89	3
212854_x_at	92	3
212857_x_at	27	1
212858_at	267	12
212859_x_at	347	2
212860_at	83	1
212862_at	73	4
212864_at	185	4
212866_at	92	3
212869_x_at	1	1
212870_at	223	8
212871_at	112	1
212873_at	369	11
212875_s_at	81	1
212876_at	192	10
212877_at	179	2
212878_s_at	135	2
212880_at	41	2
212884_x_at	363	10
212886_at	43	2
212888_at	169	3
212892_at	19	3
212897_at	22	2
212898_at	80	1
212899_at	133	2
212902_at	12	1
212904_at	105	4
212907_at	291	9
212909_at	218	8
212911_at	53	1
212912_at	278	8
212915_at	250	11
212922_s_at	210	7
212929_s_at	26	4
212936_at	167	6
212937_s_at	201	11
212938_at	201	11
212940_at	113	1
212942_s_at	13	1
212944_at	195	10
212946_at	40	2
212954_at	124	6
212956_at	177	8
212958_x_at	264	7
212959_s_at	70	4
212962_at	89	3
212963_at	391	12
212964_at	145	4
212967_x_at	160	5
212970_at	328	12
212977_at	218	8
212989_at	47	4
212990_at	99	2
213002_at	66	2
213005_s_at	191	4
213009_s_at	241	10
213010_at	26	4
213011_s_at	370	11
213014_at	21	2
213025_at	45	4
213028_at	325	12
213029_at	340	8
213030_s_at	157	11
213032_at	225	8
213040_s_at	5	1
213046_at	128	3
213047_x_at	16	1
213049_at	175	8
213050_at	357	10
213051_at	245	10
213058_at	172	8
213062_at	46	4
213075_at	359	10
213082_s_at	108	4
213083_at	74	4
213088_s_at	122	5
213093_at	330	6
213106_at	396	6
213107_at	359	10
213109_at	357	10
213110_s_at	151	11
213115_at	392	12
213119_at	298	10
213121_at	89	3
213122_at	91	3
213125_at	97	2
213127_s_at	66	2
213129_s_at	152	11
213130_at	269	6
213131_at	179	2
213133_s_at	112	1
213134_x_at	94	3
213135_at	200	11
213136_at	106	4
213137_s_at	151	11
213142_x_at	25	1
213147_at	397	3
213148_at	45	4
213149_at	190	4
213150_at	332	8
213156_at	222	8
213158_at	223	8
213164_at	198	11
213167_s_at	53	1
213169_at	277	8
213170_at	275	8
213178_s_at	61	3
213182_x_at	147	4
213187_x_at	183	4
213190_at	64	2
213194_at	135	2
213198_at	107	4
213199_at	38	3
213201_s_at	289	4
213203_at	74	4
213204_at	90	3
213215_at	20	3
213217_at	394	12
213222_at	394	12
213224_s_at	39	2
213225_at	237	10
213228_at	391	12
213229_at	174	8
213236_at	328	12
213238_at	223	8
213241_at	65	2
213244_at	203	11
213249_at	170	8
213258_at	78	1
213260_at	388	7
213261_at	376	11
213262_at	387	7
213265_at	356	10
213268_at	65	2
213271_s_at	21	2
213278_at	70	4
213280_at	12	1
213283_s_at	253	11
213288_at	331	3
213294_at	216	3
213296_at	64	2
213305_s_at	26	4
213308_at	361	10
213313_at	36	3
213318_s_at	19	3
213320_at	51	1
213322_at	77	1
213348_at	148	10
213355_at	301	10
213357_at	188	4
213358_at	361	10
213362_at	61	3
213368_x_at	22	2
213371_at	320	7
213377_x_at	6	1
213379_at	243	10
213380_x_at	180	2
213383_at	60	3
213388_at	97	2
213397_x_at	99	2
213398_s_at	68	2
213399_x_at	146	4
213400_s_at	192	10
213404_s_at	28	1
213405_at	338	8
213414_s_at	118	5
213416_at	222	8
213417_at	221	8
213421_x_at	34	5
213423_x_at	156	11
213428_s_at	196	11
213429_at	395	12
213436_at	279	8
213437_at	269	6
213438_at	136	2
213439_x_at	328	12
213440_at	70	4
213444_at	328	12
213446_s_at	362	10
213453_x_at	14	1
213454_at	111	1
213456_at	131	3
213457_at	194	10
213461_at	29	1
213464_at	38	3
213467_at	180	2
213471_at	117	1
213474_at	41	2
213476_x_at	176	8
213479_at	131	3
213484_at	287	4
213485_s_at	140	4
213486_at	387	7
213489_at	220	8
213491_x_at	143	4
213492_at	385	7
213496_at	13	1
213500_at	269	6
213503_x_at	362	10
213506_at	365	10
213507_s_at	30	1
213508_at	187	4
213509_x_at	21	2
213513_x_at	190	4
213515_x_at	337	8
213517_at	394	12
213518_at	153	11
213519_s_at	176	8
213523_at	151	11
213524_s_at	360	10
213527_s_at	38	3
213533_at	96	2
213534_s_at	31	1
213541_s_at	177	8
213543_at	337	8
213546_at	243	10
213547_at	223	8
213548_s_at	155	11
213552_at	21	2
213553_x_at	287	4
213554_s_at	83	1
213558_at	327	12
213564_x_at	4	1
213568_at	132	2
213571_s_at	186	4
213573_at	263	7
213574_s_at	322	7
213584_s_at	120	5
213587_s_at	92	3
213588_x_at	54	1
213590_at	13	1
213592_at	364	10
213598_at	264	7
213599_at	191	4
213601_at	331	3
213605_s_at	389	7
213612_x_at	38	3
213617_s_at	72	4
213622_at	136	2
213623_at	39	2
213627_at	176	8
213628_at	125	6
213629_x_at	348	4
213630_at	22	2
213639_s_at	37	3
213640_s_at	358	10
213646_x_at	37	3
213647_at	143	4
213649_at	6	1
213652_at	366	10
213657_s_at	169	3
213658_at	270	6
213661_at	366	10
213664_at	303	10
213666_at	335	8
213668_s_at	221	8
213675_at	91	3
213676_at	175	8
213684_s_at	389	7
213698_at	244	10
213700_s_at	370	11
213703_at	170	8
213712_at	128	3
213713_s_at	124	6
213714_at	121	5
213725_x_at	99	2
213734_at	42	2
213742_at	213	6
213744_at	394	12
213745_at	131	3
213750_at	323	7
213752_at	19	3
213754_s_at	77	1
213763_at	326	12
213768_s_at	395	12
213772_s_at	372	11
213782_s_at	332	8
213784_at	329	12
213785_at	91	3
213787_s_at	140	4
213789_at	357	10
213793_s_at	148	10
213801_x_at	30	1
213802_at	25	1
213803_at	322	7
213823_at	396	6
213825_at	396	6
213827_at	395	12
213828_x_at	3	2
213830_at	392	12
213836_s_at	101	4
213838_at	126	3
213844_at	333	8
213845_at	330	6
213847_at	176	8
213852_at	127	3
213864_s_at	118	5
213870_at	390	12
213872_at	233	4
213874_at	174	8
213878_at	269	6
213880_at	230	2
213891_s_at	95	2
213892_s_at	196	11
213894_at	279	8
213899_at	15	1
213900_at	87	5
213904_at	39	2
213905_x_at	169	3
213906_at	127	3
213912_at	327	12
213917_at	391	12
213920_at	134	2
213921_at	281	8
213927_at	299	10
213932_x_at	53	1
213936_x_at	213	6
213939_s_at	340	8
213941_x_at	17	1
213943_at	333	8
213955_at	328	12
213969_x_at	33	1
213977_s_at	127	3
213986_s_at	210	7
213988_s_at	361	10
213989_x_at	13	1
213990_s_at	174	8
213992_at	303	10
213995_at	187	4
214005_at	74	4
214020_x_at	81	1
214022_s_at	363	10
214023_x_at	180	2
214036_at	389	7
214039_s_at	245	10
214040_s_at	297	10
214043_at	127	3
214044_at	56	1
214047_s_at	189	4
214051_at	93	3
214063_s_at	345	2
214072_x_at	392	12
214078_at	9	2
214087_s_at	67	2
214093_s_at	388	7
214095_at	200	11
214106_s_at	396	6
214109_at	189	4
214110_s_at	172	8
214114_x_at	23	2
214117_s_at	295	10
214119_s_at	201	11
214121_x_at	127	3
214141_x_at	6	1
214143_x_at	12	1
214144_at	69	2
214146_s_at	363	10
214150_x_at	235	10
214154_s_at	366	10
214155_s_at	359	10
214162_at	220	8
214167_s_at	83	1
214172_x_at	81	1
214175_x_at	211	7
214182_at	140	4
214183_s_at	394	12
214190_x_at	248	11
214196_s_at	110	10
214202_at	215	6
214203_s_at	358	10
214212_x_at	361	10
214214_s_at	194	10
214219_x_at	359	10
214230_at	132	2
214238_at	52	1
214240_at	356	10
214247_s_at	181	2
214248_s_at	394	12
214249_at	268	12
214251_s_at	127	3
214261_s_at	176	8
214264_s_at	193	10
214266_s_at	62	3
214268_s_at	130	3
214270_s_at	40	2
214271_x_at	30	1
214274_s_at	233	4
214280_x_at	54	1
214281_s_at	355	9
214283_at	85	5
214288_s_at	6	1
214290_s_at	242	10
214293_at	268	12
214295_at	277	8
214298_x_at	333	8
214308_s_at	132	2
214334_x_at	131	3
214336_s_at	189	4
214339_s_at	76	1
214359_s_at	115	11
214390_s_at	54	1
214394_x_at	87	5
214396_s_at	247	11
214397_at	301	10
214401_at	223	8
214407_x_at	338	8
214414_x_at	336	8
214431_at	52	1
214432_at	225	8
214434_at	175	8
214435_x_at	298	10
214437_s_at	307	11
214438_at	380	5
214439_x_at	19	3
214447_at	124	6
214451_at	386	7
214452_at	250	11
214457_at	271	3
214459_x_at	108	4
214465_at	327	12
214468_at	378	5
214474_at	14	1
214484_s_at	203	11
214485_at	392	12
214492_at	393	12
214496_x_at	40	2
214497_s_at	132	2
214500_at	171	8
214501_s_at	129	3
214510_at	307	11
214512_s_at	74	4
214528_s_at	259	5
214532_x_at	353	9
214537_at	16	1
214544_s_at	241	10
214550_s_at	105	4
214563_at	35	5
214564_s_at	397	3
214577_at	275	8
214581_x_at	243	10
214584_x_at	391	12
214590_s_at	189	4
214594_x_at	165	6
214595_at	311	11
214597_at	8	3
214604_at	396	6
214605_x_at	267	12
214607_at	223	8
214608_s_at	324	6
214609_at	267	12
214626_s_at	28	1
214628_at	336	8
214629_x_at	182	4
214632_at	257	5
214633_at	170	8
214636_at	223	8
214639_s_at	365	10
214649_s_at	78	1
214651_s_at	333	8
214656_x_at	87	5
214658_at	360	10
214670_at	338	8
214671_s_at	90	3
214680_at	329	12
214687_x_at	369	11
214693_x_at	132	2
214694_at	393	12
214697_s_at	356	10
214698_at	25	1
214701_s_at	244	10
214705_at	48	1
214706_at	24	2
214707_x_at	213	6
214714_at	47	4
214715_x_at	166	6
214717_at	63	3
214721_x_at	222	8
214722_at	331	3
214724_at	264	7
214726_x_at	214	6
214728_x_at	61	3
214730_s_at	189	4
214732_at	15	1
214736_s_at	62	3
214742_at	19	3
214747_at	327	12
214749_s_at	23	2
214751_at	294	10
214753_at	388	7
214756_x_at	327	12
214761_at	174	8
214769_at	99	2
214772_at	328	12
214792_x_at	123	6
214801_at	189	4
214803_at	332	8
214811_at	395	12
214835_s_at	77	1
214837_at	66	2
214839_at	395	12
214841_at	295	10
214844_s_at	179	2
214845_s_at	192	10
214846_s_at	196	11
214853_s_at	141	4
214854_at	392	12
214855_s_at	270	6
214875_x_at	194	10
214894_x_at	95	2
214895_s_at	193	10
214909_s_at	171	8
214910_s_at	284	2
214920_at	226	8
214924_s_at	36	3
214933_at	82	1
214938_x_at	9	2
214948_s_at	233	4
214949_at	289	4
214954_at	14	1
214961_at	59	3
214962_s_at	14	1
214964_at	390	12
214971_s_at	47	4
214978_s_at	375	11
214983_at	133	2
214989_x_at	58	5
214991_s_at	33	1
214999_s_at	327	12
215001_s_at	195	10
215006_at	267	12
215008_at	4	1
215011_at	14	1
215017_s_at	349	4
215037_s_at	73	4
215045_at	131	3
215052_at	35	5
215058_at	125	6
215067_x_at	394	12
215070_x_at	87	5
215073_s_at	385	7
215075_s_at	100	2
215079_at	111	1
215083_at	396	6
215088_s_at	75	1
215089_s_at	38	3
215090_x_at	54	1
215100_at	391	12
215116_s_at	219	8
215119_at	394	12
215122_at	16	1
215136_s_at	197	11
215143_at	90	3
215145_s_at	362	10
215146_s_at	131	3
215156_at	390	12
215157_x_at	249	11
215164_at	390	12
215177_s_at	356	10
215190_at	393	12
215193_x_at	49	1
215203_at	213	6
215207_x_at	50	1
215208_x_at	266	12
215222_x_at	38	3
215228_at	342	8
215230_x_at	6	1
215235_at	69	2
215243_s_at	391	12
215260_s_at	124	6
215283_at	22	2
215290_at	21	2
215292_s_at	391	12
215303_at	23	2
215307_at	124	6
215310_at	326	12
215311_at	19	3
215313_x_at	76	1
215333_x_at	395	12
215336_at	213	6
215342_s_at	12	1
215351_at	326	12
215357_s_at	83	1
215363_x_at	133	2
215372_x_at	390	12
215373_x_at	166	6
215380_s_at	154	11
215387_x_at	389	7
215388_s_at	41	2
215389_s_at	378	5
215398_at	391	12
215406_at	391	12
215407_s_at	75	1
215429_s_at	218	8
215434_x_at	395	12
215437_x_at	55	1
215438_x_at	150	11
215446_s_at	363	10
215448_at	391	12
215461_at	391	12
215469_at	10	2
215471_s_at	13	1
215483_at	167	6
215489_x_at	210	7
215493_x_at	41	2
215509_s_at	360	10
215522_at	57	5
215537_x_at	171	8
215543_s_at	327	12
215551_at	57	5
215553_x_at	213	6
215559_at	42	2
215563_s_at	11	1
215571_at	328	12
215588_x_at	213	6
215606_s_at	12	1
215611_at	267	12
215628_x_at	266	12
215684_s_at	3	2
215692_s_at	224	8
215695_s_at	367	11
215696_s_at	99	2
215708_s_at	151	11
215726_s_at	364	10
215735_s_at	127	3
215761_at	213	6
215767_at	68	2
215783_s_at	245	10
215794_x_at	100	2
215807_s_at	37	3
215811_at	393	12
215823_x_at	247	11
215836_s_at	332	8
215852_x_at	390	12
215868_x_at	325	12
215887_at	390	12
215888_at	213	6
215892_at	35	5
215903_s_at	67	2
215910_s_at	269	6
215913_s_at	360	10
215924_at	57	5
215933_s_at	299	10
215945_s_at	177	8
215947_s_at	193	10
215951_at	391	12
215952_s_at	73	4
215963_x_at	6	1
215978_x_at	165	6
215998_at	391	12
216035_x_at	182	4
216037_x_at	183	4
216041_x_at	145	4
