ID	Hexagon_index
205405_at	217
205409_at	32
205412_at	223
205413_at	226
205414_s_at	80
205415_s_at	296
205417_s_at	247
205420_at	16
205429_s_at	196
205430_at	375
205431_s_at	374
205433_at	336
205440_s_at	360
205443_at	369
205444_at	40
205445_at	304
205449_at	169
205451_at	48
205463_s_at	250
205466_s_at	360
205471_s_at	387
205472_s_at	170
205475_at	336
205477_s_at	343
205478_at	185
205480_s_at	362
205489_at	145
205492_s_at	219
205493_s_at	334
205494_at	394
205498_at	47
205500_at	216
205501_at	387
205503_at	77
205505_at	301
205516_x_at	323
205517_at	199
205521_at	66
205522_at	385
205523_at	365
205524_s_at	365
205528_s_at	226
205529_s_at	276
205534_at	360
205538_at	4
205541_s_at	186
205542_at	290
205543_at	35
205546_s_at	222
205547_s_at	385
205548_s_at	169
205549_at	174
205553_s_at	385
205555_s_at	76
205559_s_at	366
205560_at	367
205569_at	390
205572_at	16
205573_s_at	187
205574_x_at	38
205576_at	345
205577_at	259
205578_at	153
205589_at	385
205591_at	68
205592_at	337
205600_x_at	270
205601_s_at	174
205603_s_at	353
205604_at	389
205607_s_at	11
205608_s_at	389
205609_at	390
205610_at	389
205612_at	330
205614_x_at	180
205615_at	1
205619_s_at	380
205620_at	136
205625_s_at	100
205628_at	190
205630_at	293
205631_at	166
205632_s_at	204
205637_s_at	268
205638_at	175
205642_at	395
205644_s_at	105
205646_s_at	385
205649_s_at	348
205650_s_at	345
205652_s_at	270
205653_at	391
205656_at	96
205672_at	169
205674_x_at	95
205675_at	349
205682_x_at	284
205687_at	192
205691_at	149
205697_at	390
205704_s_at	239
205708_s_at	391
205710_at	359
205717_x_at	332
205719_s_at	281
205723_at	324
205726_at	108
205734_s_at	89
205737_at	64
205741_s_at	394
205754_at	228
205755_at	135
205763_s_at	373
205774_at	176
205777_at	340
205779_at	38
205780_at	28
205788_s_at	38
205789_at	359
205794_s_at	275
205802_at	76
205803_s_at	54
205805_s_at	294
205807_s_at	194
205812_s_at	71
205817_at	262
205818_at	43
205820_s_at	346
205826_at	268
205830_at	389
205838_at	269
205848_at	334
205849_s_at	52
205850_s_at	102
205858_at	172
205860_x_at	97
205865_at	306
205872_x_at	21
205876_at	359
205880_at	247
205881_at	9
205883_at	384
205884_at	328
205885_s_at	21
205888_s_at	133
205892_s_at	343
205895_s_at	52
205896_at	392
205897_at	267
205898_at	66
205904_at	248
205906_at	83
205911_at	65
205919_at	337
205923_at	246
205924_at	362
205925_s_at	360
205927_s_at	395
205930_at	75
205932_s_at	241
205933_at	276
205934_at	97
205935_at	246
205938_at	396
205939_at	225
205940_at	282
205943_at	135
205953_at	358
205954_at	327
205968_at	193
205969_at	23
205974_at	34
205975_s_at	368
205977_s_at	358
205980_s_at	359
205981_s_at	237
205982_x_at	392
205991_s_at	340
205993_s_at	126
205997_at	80
206001_at	366
206002_at	24
206012_at	353
206018_at	386
206020_at	12
206023_at	362
206025_s_at	396
206026_s_at	394
206032_at	116
206033_s_at	253
206037_at	34
206039_at	217
206042_x_at	290
206051_at	341
206052_s_at	148
206054_at	226
206056_x_at	213
206059_at	387
206062_at	360
206065_s_at	294
206067_s_at	335
206070_s_at	281
206071_s_at	223
206074_s_at	374
206075_s_at	112
206081_at	29
206089_at	222
206091_at	4
206101_at	22
206102_at	200
206105_at	395
206106_at	316
206113_s_at	189
206114_at	139
206116_s_at	370
206117_at	378
206122_at	194
206127_at	394
206130_s_at	178
206135_at	279
206137_at	27
206140_at	334
206157_at	334
206158_s_at	79
206159_at	125
206163_at	341
206169_x_at	213
206177_s_at	226
206182_at	239
206184_at	80
206192_at	391
206196_s_at	328
206200_s_at	193
206201_s_at	272
206204_at	358
206208_at	299
206209_s_at	353
206224_at	353
206226_at	177
206227_at	393
206235_at	268
206238_s_at	324
206239_s_at	343
206242_at	41
206247_at	30
206249_at	39
206253_at	12
206259_at	42
206280_at	327
206282_at	278
206286_s_at	353
206289_at	387
206291_at	353
206293_at	23
206296_x_at	360
206302_s_at	235
206303_s_at	74
206305_s_at	22
206307_s_at	385
206309_at	100
206315_at	98
206325_at	342
206327_s_at	268
206332_s_at	301
206335_at	71
206340_at	174
206348_s_at	358
206349_at	359
206352_s_at	55
206363_at	238
206372_at	395
206373_at	342
206375_s_at	330
206377_at	130
206383_s_at	241
206386_at	24
206387_at	302
206390_x_at	362
206397_x_at	362
206401_s_at	132
206403_at	131
206404_at	319
206407_s_at	35
206408_at	65
206414_s_at	128
206424_at	365
206429_at	362
206430_at	359
206432_at	364
206433_s_at	70
206434_at	24
206445_s_at	80
206458_s_at	269
206461_x_at	347
206470_at	9
206472_s_at	112
206481_s_at	136
206488_s_at	338
206493_at	14
206495_s_at	152
206502_s_at	281
206508_at	85
206510_at	221
206511_s_at	131
206521_s_at	267
206524_at	364
206527_at	223
206531_at	66
206535_at	40
206542_s_at	137
206544_x_at	98
206550_s_at	153
206551_x_at	166
206552_s_at	137
206567_s_at	146
206574_s_at	117
206578_at	314
206580_s_at	16
206582_s_at	65
206592_s_at	28
206595_at	33
206600_s_at	13
206601_s_at	386
206602_s_at	387
206606_at	228
206607_at	392
206617_s_at	393
206631_at	18
206633_at	395
206634_at	80
206643_at	227
206645_s_at	85
206647_at	336
206651_s_at	280
206653_at	358
206654_s_at	4
206655_s_at	98
206657_s_at	22
206661_at	391
206662_at	104
206667_s_at	359
206668_s_at	76
206669_at	353
206670_s_at	353
206673_at	14
206683_at	13
206686_at	367
206697_s_at	9
206701_x_at	231
206702_at	194
206735_at	391
206739_at	270
206742_at	341
206743_s_at	177
206746_at	58
206748_s_at	328
206751_s_at	242
206754_s_at	391
206756_at	362
206757_at	393
206767_at	396
206780_at	392
206783_at	240
206792_x_at	329
206796_at	31
206801_at	378
206803_at	30
206805_at	270
206806_at	113
206809_s_at	37
206825_at	87
206845_s_at	87
206846_s_at	126
206857_s_at	352
206858_s_at	320
206860_s_at	80
206861_s_at	25
206874_s_at	387
206876_at	329
206893_at	365
206894_at	353
206896_s_at	14
206898_at	65
206912_at	57
206915_at	270
206928_at	14
206937_at	133
206939_at	329
206940_s_at	221
206941_x_at	47
206965_at	269
206966_s_at	395
206970_at	394
206987_x_at	311
206994_at	25
206997_s_at	166
207001_x_at	21
207002_s_at	382
207009_at	337
207011_s_at	147
207015_s_at	73
207016_s_at	362
207022_s_at	31
207030_s_at	185
207031_at	396
207037_at	296
207040_s_at	15
207052_at	358
207053_at	257
207059_at	390
207060_at	132
207066_at	216
207069_s_at	147
207076_s_at	346
207084_at	218
207092_at	358
207102_at	236
207144_s_at	115
207147_at	338
207148_x_at	332
207154_at	107
207163_s_at	128
207164_s_at	21
207168_s_at	93
207169_x_at	69
207172_s_at	132
207173_x_at	99
207191_s_at	134
207195_at	9
207196_s_at	372
207197_at	352
207230_at	166
207251_at	392
207263_x_at	123
207266_x_at	204
207267_s_at	372
207279_s_at	307
207282_s_at	66
207285_x_at	13
207300_s_at	41
207306_at	201
207313_x_at	391
207317_s_at	395
207324_s_at	392
207327_at	40
207332_s_at	31
207335_x_at	46
207345_at	364
207351_s_at	393
207357_s_at	239
207358_x_at	96
207365_x_at	395
207373_at	337
207386_at	35
207396_s_at	14
207397_s_at	66
207404_s_at	30
207413_s_at	4
207424_at	331
207434_s_at	96
207443_at	175
207447_s_at	10
207451_at	207
207457_s_at	306
207468_s_at	30
207505_at	392
207525_s_at	9
207542_s_at	365
207543_s_at	367
207544_s_at	65
207548_at	34
207549_x_at	392
207558_s_at	363
207559_s_at	115
207563_s_at	56
207570_at	65
207578_s_at	392
207585_s_at	144
207595_s_at	64
207608_x_at	325
207616_s_at	66
207620_s_at	249
207625_s_at	89
207626_s_at	359
207644_at	359
207653_at	88
207668_x_at	106
207672_at	389
207680_x_at	211
207684_at	75
207690_at	394
207691_x_at	268
207694_at	328
207695_s_at	349
207707_s_at	44
207713_s_at	65
207714_s_at	195
207717_s_at	366
207722_s_at	160
207730_x_at	214
207742_s_at	31
207746_at	392
207747_s_at	309
207760_s_at	37
207761_s_at	181
207781_s_at	128
207782_s_at	109
207789_s_at	328
207790_at	391
207791_s_at	185
207820_at	178
207822_at	30
207824_s_at	263
207828_s_at	387
207836_s_at	367
207839_s_at	270
207842_s_at	2
207843_x_at	301
207845_s_at	151
207869_s_at	66
207873_x_at	33
207921_x_at	207
207923_x_at	318
207924_x_at	259
207937_x_at	5
207943_x_at	382
207945_s_at	114
207953_at	213
207958_at	6
207966_s_at	239
207980_s_at	302
207981_s_at	101
207988_s_at	191
207996_s_at	10
208003_s_at	393
208016_s_at	356
208022_s_at	29
208025_s_at	169
208029_s_at	303
208033_s_at	274
208037_s_at	394
208040_s_at	209
208055_s_at	46
208063_s_at	12
208070_s_at	396
208072_s_at	86
208073_x_at	332
208079_s_at	106
208097_s_at	78
208112_x_at	40
208113_x_at	248
208117_s_at	12
208120_x_at	166
208121_s_at	223
208146_s_at	196
208149_x_at	37
208165_s_at	76
208178_x_at	277
208190_s_at	303
208195_at	383
208200_at	392
208224_at	30
208228_s_at	198
208234_x_at	33
208238_x_at	213
208241_at	391
208243_s_at	268
208246_x_at	395
208248_x_at	194
208268_at	16
208270_s_at	47
208286_x_at	353
208296_x_at	152
208308_s_at	370
208313_s_at	210
208319_s_at	148
208336_s_at	113
208338_at	132
208353_x_at	40
208361_s_at	30
208371_s_at	93
208373_s_at	33
208389_s_at	268
208396_s_at	21
208398_s_at	75
208399_s_at	274
208403_x_at	8
208405_s_at	147
208407_s_at	111
208427_s_at	338
208443_x_at	225
208445_s_at	127
208454_s_at	42
208456_s_at	363
208460_at	76
208469_s_at	168
208474_at	365
208476_s_at	219
208484_at	374
208485_x_at	395
208493_at	96
208497_x_at	174
208502_s_at	199
208504_x_at	330
208513_at	82
208523_x_at	139
208530_s_at	8
208542_x_at	357
208546_x_at	186
208557_at	397
208563_x_at	268
208569_at	4
208573_s_at	327
208581_x_at	347
208605_s_at	21
208612_at	106
208613_s_at	73
208616_s_at	295
208621_s_at	301
208622_s_at	301
208623_s_at	301
208626_s_at	42
208633_s_at	93
208634_s_at	131
208636_at	192
208637_x_at	192
208638_at	191
208639_x_at	112
208642_s_at	73
208650_s_at	363
208651_x_at	192
208653_s_at	241
208654_s_at	196
208656_s_at	10
208659_at	115
208660_at	122
208661_s_at	397
208662_s_at	332
208663_s_at	332
208664_s_at	397
208666_s_at	145
208667_s_at	26
208674_x_at	192
208675_s_at	74
208677_s_at	249
208678_at	45
208679_s_at	185
208680_at	148
208682_s_at	173
208683_at	146
208686_s_at	2
208688_x_at	55
208689_s_at	105
208690_s_at	302
208691_at	77
208694_at	108
208699_x_at	117
208700_s_at	374
208702_x_at	244
208703_s_at	245
208704_x_at	195
208708_x_at	72
208714_at	37
208718_at	9
208723_at	43
208726_s_at	153
208729_x_at	109
208734_x_at	103
208736_at	242
208740_at	8
208741_at	89
208743_s_at	142
208756_at	27
208758_at	153
208761_s_at	143
208763_s_at	221
208767_s_at	303
208770_s_at	28
208771_s_at	111
208774_at	62
208779_x_at	138
208782_at	51
208785_s_at	184
208787_at	77
208789_at	372
208791_at	351
208792_s_at	351
208795_s_at	161
208796_s_at	249
208804_s_at	92
208806_at	172
208807_s_at	173
208808_s_at	32
208809_s_at	191
208812_x_at	243
208813_at	9
208815_x_at	148
208816_x_at	298
208829_at	138
208832_at	60
208835_s_at	215
208836_at	147
208840_s_at	147
208841_s_at	109
208847_s_at	73
208850_s_at	103
208852_s_at	152
208853_s_at	52
208854_s_at	251
208855_s_at	196
208856_x_at	55
208858_s_at	151
208862_s_at	73
208864_s_at	187
208868_s_at	72
208869_s_at	184
208872_s_at	75
208877_at	323
208886_at	262
208890_s_at	92
208891_at	305
208892_s_at	305
208893_s_at	247
208895_s_at	80
208897_s_at	53
208898_at	241
208899_x_at	235
208903_at	269
208906_at	173
208910_s_at	150
208911_s_at	147
208912_s_at	61
208913_at	304
208914_at	307
208915_s_at	249
208916_at	251
208921_s_at	102
208923_at	74
208924_at	293
208926_at	240
208929_x_at	32
208934_s_at	307
208936_x_at	156
208940_at	231
208941_s_at	101
208944_at	173
208946_s_at	140
208949_s_at	365
208950_s_at	75
208951_at	47
208952_s_at	84
208959_s_at	297
208965_s_at	245
208966_x_at	364
208969_at	43
208972_s_at	90
208974_x_at	14
208975_s_at	150
208978_at	219
208979_at	92
208984_x_at	91
208986_at	221
208991_at	139
208992_s_at	69
209007_s_at	241
209008_x_at	365
209011_at	270
209012_at	130
209013_x_at	223
209014_at	68
209015_s_at	242
209016_s_at	244
209017_s_at	16
209019_s_at	37
209027_s_at	243
209028_s_at	360
209031_at	261
209032_s_at	209
209034_at	53
209035_at	204
209038_s_at	20
209043_at	184
209047_at	365
209048_s_at	241
209049_s_at	241
209050_s_at	171
209051_s_at	128
209066_x_at	310
209068_at	128
209070_s_at	302
209071_s_at	302
209074_s_at	167
209076_s_at	49
209079_x_at	272
209080_x_at	114
209081_s_at	250
209082_s_at	250
209083_at	395
209087_x_at	92
209090_s_at	93
209091_s_at	106
209094_at	174
209095_at	26
209096_at	77
209107_x_at	68
209108_at	80
209109_s_at	151
209110_s_at	3
209111_at	49
209112_at	264
209118_s_at	223
209119_x_at	332
209120_at	333
209121_x_at	333
209122_at	111
209129_at	52
209130_at	299
209135_at	76
209136_s_at	358
209140_x_at	240
209141_at	297
209142_s_at	185
209143_s_at	198
209144_s_at	20
209146_at	234
209147_s_at	288
209148_at	128
209149_s_at	107
209152_s_at	203
209154_at	185
209155_s_at	156
209156_s_at	250
209157_at	240
209159_s_at	171
209160_at	42
209165_at	155
209167_at	92
209168_at	127
209172_s_at	387
209173_at	357
209179_s_at	53
209180_at	152
209181_s_at	148
209185_s_at	74
209186_at	105
209189_at	365
209191_at	184
209195_s_at	214
209197_at	219
209198_s_at	279
209199_s_at	127
209200_at	128
209209_s_at	194
209210_s_at	298
209211_at	26
209212_s_at	48
209213_at	104
209215_at	253
209220_at	91
209231_s_at	144
209233_at	79
209234_at	174
209238_at	301
209239_at	166
209242_at	317
209243_s_at	375
209250_at	102
209251_x_at	22
209256_s_at	126
209264_s_at	117
209267_s_at	362
209272_at	91
209273_s_at	76
209274_s_at	49
209276_s_at	234
209278_s_at	355
209280_at	90
209285_s_at	170
209289_at	341
209290_s_at	341
209296_at	139
209301_at	352
209302_at	155
209304_x_at	201
209305_s_at	252
209306_s_at	360
209307_at	194
209308_s_at	13
209313_at	46
209318_x_at	383
209322_s_at	36
209324_s_at	14
209325_s_at	52
209330_s_at	47
209333_at	65
209339_at	115
209350_s_at	63
209355_s_at	130
209357_at	364
209361_s_at	171
209363_s_at	145
209364_at	93
209365_s_at	22
209366_x_at	300
209367_at	372
209369_at	365
209372_x_at	229
209388_at	111
209389_x_at	142
209394_at	252
209397_at	53
209402_s_at	86
209404_s_at	145
209409_at	131
209414_at	61
209416_s_at	91
209421_at	196
209422_at	243
209429_x_at	48
209433_s_at	196
209434_s_at	196
209442_x_at	10
209443_at	280
209445_x_at	5
209446_s_at	368
209447_at	269
209448_at	292
209452_s_at	50
209457_at	242
209458_x_at	335
209459_s_at	342
209460_at	341
209461_x_at	201
209462_at	273
209463_s_at	79
209465_x_at	93
209466_x_at	172
209469_at	341
209470_s_at	280
209471_s_at	153
209473_at	59
209476_at	296
209479_at	113
209486_at	239
209487_at	364
209488_s_at	303
209489_at	76
209496_at	339
209497_s_at	131
209505_at	333
209506_s_at	334
209507_at	112
209508_x_at	394
209509_s_at	72
209513_s_at	42
209522_s_at	393
209529_at	292
209531_at	75
209538_at	134
209541_at	133
209542_x_at	393
209550_at	172
209552_at	258
209555_s_at	98
209560_s_at	333
209566_at	371
209568_s_at	174
209569_x_at	136
209570_s_at	180
209578_s_at	199
209581_at	12
209582_s_at	176
209583_s_at	176
209585_s_at	241
209586_s_at	72
209590_at	388
209591_s_at	388
209592_s_at	42
209593_s_at	69
209596_at	339
209598_at	276
209602_s_at	364
209603_at	109
209604_s_at	364
209605_at	181
209610_s_at	132
209615_s_at	3
209617_s_at	172
209618_at	268
209619_at	255
209620_s_at	48
209621_s_at	221
209631_s_at	236
209637_s_at	268
209642_at	243
209651_at	67
209652_s_at	375
209655_s_at	317
209656_s_at	317
209660_at	346
209662_at	151
209668_x_at	88
209669_s_at	110
209675_s_at	262
209676_at	111
209678_s_at	356
209679_s_at	301
209687_at	226
209688_s_at	92
209689_at	61
209690_s_at	305
209691_s_at	367
209692_at	330
209693_at	47
209694_at	72
209695_at	159
209699_x_at	341
209702_at	70
209703_x_at	90
209705_at	122
209706_at	31
209708_at	335
209710_at	182
209711_at	224
209712_at	40
209721_s_at	59
209722_s_at	193
209723_at	365
209726_at	361
209730_at	256
209735_at	366
209737_at	221
209739_s_at	149
209742_s_at	340
209747_at	329
209755_at	232
209756_s_at	312
209757_s_at	375
209760_at	220
209763_at	125
209767_s_at	126
209768_s_at	19
209771_x_at	298
209772_s_at	363
209781_s_at	243
209787_s_at	111
209788_s_at	43
209790_s_at	141
209792_s_at	12
209794_at	275
209796_s_at	191
209803_s_at	12
209815_at	246
209825_s_at	374
209826_at	132
209829_at	42
209832_s_at	205
209835_x_at	359
209839_at	97
209840_s_at	340
209841_s_at	336
209842_at	397
209847_at	392
209848_s_at	242
209852_x_at	73
209853_s_at	74
209859_at	268
209860_s_at	146
209861_s_at	75
209863_s_at	388
209864_at	361
209866_s_at	172
209867_s_at	130
209868_s_at	157
209870_s_at	167
209871_s_at	219
209877_at	271
209878_s_at	167
209886_s_at	117
209888_s_at	341
209890_at	149
209891_at	241
209894_at	360
209899_s_at	92
209900_s_at	301
209904_at	378
209905_at	332
209909_s_at	120
209911_x_at	138
209920_at	8
209921_at	306
209925_at	358
209931_s_at	72
209933_s_at	148
209937_at	277
209939_x_at	328
209946_at	317
209955_s_at	334
209957_s_at	385
209960_at	337
209961_s_at	391
209965_s_at	84
209968_s_at	269
209971_x_at	29
209977_at	284
209978_s_at	228
209980_s_at	51
209985_s_at	328
209987_s_at	340
209988_s_at	341
209990_s_at	70
209994_s_at	4
210002_at	365
210007_s_at	114
210010_s_at	114
210013_at	98
210015_s_at	221
210022_at	325
210024_s_at	38
210028_s_at	53
210036_s_at	124
210041_s_at	298
210045_at	125
210046_s_at	127
210049_at	283
210056_at	116
210061_at	13
210062_s_at	296
210073_at	130
210074_at	365
210076_x_at	32
210080_x_at	391
210085_s_at	359
210087_s_at	301
210088_x_at	379
210089_s_at	271
210092_at	77
210095_s_at	236
210097_s_at	111
210102_at	361
210103_s_at	359
210121_at	19
210124_x_at	328
210130_s_at	184
210135_s_at	281
210138_at	330
210139_s_at	301
210145_at	19
210149_s_at	103
210150_s_at	307
210156_s_at	141
210157_at	124
210169_at	12
210172_at	327
210183_x_at	45
210186_s_at	197
210187_at	109
210198_s_at	336
210208_x_at	19
210212_x_at	78
210222_s_at	281
210232_at	395
210239_at	126
210240_s_at	132
210249_s_at	98
210250_x_at	82
210251_s_at	224
210258_at	354
210260_s_at	146
210265_x_at	353
210276_s_at	188
210277_at	5
210278_s_at	27
210289_at	23
210293_s_at	294
210296_s_at	129
210302_s_at	280
210303_at	226
210307_s_at	22
210311_at	391
210317_s_at	209
210327_s_at	65
210330_at	327
210331_at	391
210337_s_at	156
210338_s_at	45
210341_at	65
210347_s_at	339
210360_s_at	87
210372_s_at	202
210380_s_at	67
210381_s_at	354
210386_s_at	73
210395_x_at	379
210405_x_at	390
210416_s_at	52
210417_s_at	63
210427_x_at	362
210428_s_at	19
210430_x_at	393
210432_s_at	226
210438_x_at	91
210444_at	392
210447_at	358
210449_x_at	27
210451_at	394
210455_at	81
210457_x_at	314
210460_s_at	6
210461_s_at	101
210466_s_at	110
210492_at	392
210495_x_at	299
210508_s_at	263
210511_s_at	134
210512_s_at	367
210513_s_at	368
210514_x_at	31
210517_s_at	233
210519_s_at	231
210524_x_at	348
210528_at	392
210529_s_at	269
210540_s_at	300
210555_s_at	92
210560_at	48
210592_s_at	300
210594_x_at	149
210602_s_at	257
210605_s_at	247
210616_s_at	44
210619_s_at	136
210622_x_at	60
210639_s_at	148
210645_s_at	332
210646_x_at	17
210653_s_at	193
210655_s_at	127
210658_s_at	369
210664_s_at	244
210665_at	360
210674_s_at	10
210677_at	68
210679_x_at	166
210683_at	311
210691_s_at	192
210706_s_at	47
210714_at	165
210715_s_at	301
210721_s_at	10
210746_s_at	337
210749_x_at	137
210754_s_at	362
210755_at	330
210757_x_at	139
210762_s_at	186
210774_s_at	180
210786_s_at	395
210788_s_at	66
210794_s_at	225
210809_s_at	298
210813_s_at	50
210821_x_at	6
210827_s_at	250
210829_s_at	208
210835_s_at	71
210840_s_at	360
210841_s_at	118
210844_x_at	43
210847_x_at	40
210858_x_at	212
210868_s_at	304
210869_s_at	270
210875_s_at	219
210880_s_at	66
210881_s_at	219
210882_s_at	94
210888_s_at	226
210905_x_at	353
210907_s_at	110
210929_s_at	344
210930_s_at	360
210935_s_at	243
210942_s_at	245
210948_s_at	248
210958_s_at	267
210962_s_at	397
210963_s_at	77
210964_s_at	369
210968_s_at	231
210973_s_at	243
210983_s_at	208
210986_s_at	304
210987_x_at	249
210989_at	34
211015_s_at	243
211016_x_at	360
211020_at	362
211023_at	241
211024_s_at	64
211031_s_at	224
211034_s_at	94
211040_x_at	215
211048_s_at	103
211052_s_at	264
211057_at	358
211058_x_at	22
211062_s_at	49
211065_x_at	6
211066_x_at	272
211069_s_at	106
211070_x_at	141
211071_s_at	279
211073_x_at	16
211101_x_at	57
211114_x_at	33
211126_s_at	72
211148_s_at	114
211150_s_at	110
211160_x_at	109
211162_x_at	253
211165_x_at	66
211166_at	391
211194_s_at	166
211202_s_at	152
211208_s_at	79
211214_s_at	48
211219_s_at	271
211237_s_at	73
211240_x_at	112
211259_s_at	123
211260_at	391
211267_at	193
211270_x_at	32
211273_s_at	161
211276_at	142
211284_s_at	105
211297_s_at	245
211298_s_at	343
211299_s_at	112
211302_s_at	271
211303_x_at	23
211316_x_at	394
211325_x_at	31
211340_s_at	64
211341_at	275
211343_s_at	236
211345_x_at	17
211349_at	267
211357_s_at	227
211358_s_at	210
211374_x_at	165
211385_x_at	68
211391_s_at	122
211401_s_at	198
211402_x_at	15
211404_s_at	300
211423_s_at	298
211424_x_at	58
211429_s_at	343
211431_s_at	307
211432_s_at	304
211437_at	57
211450_s_at	147
211456_x_at	347
211458_s_at	184
211467_s_at	338
211471_s_at	213
211473_s_at	372
211478_s_at	357
211485_s_at	256
211487_x_at	32
211499_s_at	394
211518_s_at	247
211527_x_at	368
211529_x_at	14
211530_x_at	31
211534_x_at	328
211535_s_at	299
211538_s_at	185
211546_x_at	89
211548_s_at	356
211549_s_at	357
211552_s_at	67
211555_s_at	94
211559_s_at	154
211561_x_at	29
211564_s_at	322
211574_s_at	24
211580_s_at	174
211593_s_at	211
211595_s_at	40
211597_s_at	354
211602_s_at	31
211605_s_at	210
211611_s_at	35
211612_s_at	393
211623_s_at	154
211651_s_at	308
211653_x_at	281
211662_s_at	31
211666_x_at	17
211671_s_at	176
211672_s_at	106
211675_s_at	66
211684_s_at	67
211685_s_at	333
211686_s_at	78
211689_s_at	239
211699_x_at	335
211700_s_at	173
211701_s_at	94
211708_s_at	310
211712_s_at	357
211714_x_at	23
211716_x_at	163
211719_x_at	290
211724_x_at	73
211729_x_at	69
211737_x_at	129
211741_x_at	13
211745_x_at	335
211747_s_at	50
211749_s_at	118
211754_s_at	296
211761_s_at	6
211764_s_at	358
211769_x_at	361
211773_s_at	392
211776_s_at	62
211778_s_at	362
211787_s_at	5
211793_s_at	15
211801_x_at	23
211813_x_at	136
211814_s_at	67
211825_s_at	277
211828_s_at	293
211843_x_at	178
211844_s_at	256
211864_s_at	301
211865_s_at	61
211876_x_at	272
211887_x_at	391
211892_s_at	27
211911_x_at	241
211913_s_at	145
211914_x_at	328
211922_s_at	135
211926_s_at	196
211928_at	8
211929_at	170
211930_at	396
211934_x_at	80
211935_at	108
211936_at	242
211937_at	372
211938_at	30
211939_x_at	16
211941_s_at	37
211951_at	51
211954_s_at	373
211955_at	154
211958_at	397
211959_at	332
211960_s_at	107
211966_at	323
211967_at	249
211971_s_at	30
211972_x_at	33
211973_at	329
211974_x_at	8
211975_at	36
211976_at	223
211980_at	108
211981_at	74
211984_at	135
211985_s_at	178
211986_at	303
212002_at	39
212009_s_at	153
212012_at	72
212013_at	71
212014_x_at	295
212015_x_at	158
212017_at	170
212018_s_at	373
212019_at	324
212020_s_at	216
212021_s_at	169
212022_s_at	388
212023_s_at	128
212024_x_at	81
212025_s_at	107
212032_s_at	92
212034_s_at	100
212041_at	182
212048_s_at	77
212053_at	191
212055_at	46
212056_at	131
212062_at	179
212063_at	353
212068_s_at	92
212070_at	225
212071_s_at	103
212072_s_at	27
212073_at	124
212075_s_at	107
212081_x_at	208
212082_s_at	73
212083_at	269
212085_at	10
212089_at	212
212090_at	91
212091_s_at	200
212092_at	272
212093_s_at	394
212094_at	397
212096_s_at	275
212097_at	98
212104_s_at	66
212110_at	290
212111_at	98
212114_at	43
212119_at	40
212128_s_at	112
212129_at	74
212132_at	112
212136_at	233
212137_at	45
212144_at	38
212145_at	79
212148_at	93
212151_at	96
212153_at	8
212157_at	161
212158_at	373
212159_x_at	19
212160_at	153
212162_at	217
212163_at	172
212165_at	112
212166_at	82
212167_s_at	127
212169_at	39
212171_x_at	370
212175_s_at	81
212176_at	388
212179_at	128
212180_at	112
212181_s_at	71
212185_x_at	347
212188_at	229
212190_at	352
212192_at	228
212197_x_at	60
212202_s_at	77
212203_x_at	116
212205_at	129
212206_s_at	170
212218_s_at	255
212219_at	78
212223_at	8
212224_at	280
212226_s_at	173
212228_s_at	175
212230_at	215
212233_at	275
212246_at	143
212247_at	80
212248_at	177
212251_at	136
212255_s_at	106
212257_s_at	101
212264_s_at	150
212275_s_at	122
212277_at	217
212281_s_at	203
212282_at	202
212285_s_at	120
212289_at	269
212293_at	146
212294_at	388
212303_x_at	162
212306_at	23
212311_at	358
212314_at	360
212316_at	205
212325_at	336
212327_at	334
212328_at	335
212333_at	235
212344_at	332
212346_s_at	269
212352_s_at	46
212353_at	333
212354_at	332
212357_at	41
212358_at	65
212359_s_at	133
212360_at	38
212361_s_at	380
212363_x_at	10
212368_at	388
212390_at	37
212396_s_at	75
212399_s_at	19
212407_at	29
212408_at	188
212409_s_at	47
212411_at	154
212412_at	211
212413_at	331
212414_s_at	333
212416_at	52
212417_at	150
212419_at	131
212421_at	40
212429_s_at	49
212432_at	149
212433_x_at	84
212434_at	195
212437_at	41
212438_at	188
212441_at	67
212445_s_at	146
212446_s_at	141
212447_at	323
212448_at	66
212449_s_at	149
212453_at	139
212457_at	141
212460_at	361
212461_at	242
212464_s_at	243
212470_at	133
212473_s_at	248
212480_at	163
212481_s_at	48
212484_at	91
212488_at	193
212489_at	246
212494_at	40
212496_s_at	112
212498_at	39
212499_s_at	107
212501_at	301
212502_at	143
212503_s_at	39
212504_at	215
212510_at	215
212518_at	19
212519_at	78
212521_s_at	268
212522_at	268
212525_s_at	388
212532_s_at	107
212533_at	109
212534_at	40
212535_at	169
212537_x_at	82
212538_at	369
212547_at	37
212554_at	112
212558_at	376
212560_at	364
212568_s_at	194
212574_x_at	37
212578_x_at	6
212581_x_at	30
212586_at	157
212588_at	3
212589_at	300
212590_at	301
212591_at	79
212595_s_at	221
212599_at	224
212605_s_at	275
212606_at	137
212607_at	396
212608_s_at	278
212609_s_at	220
212610_at	143
212611_at	272
212614_at	38
212616_at	169
212619_at	78
212621_at	252
212622_at	79
212623_at	28
212625_at	93
212627_s_at	113
212636_at	173
212637_s_at	359
212638_s_at	360
212639_x_at	37
212640_at	191
212643_at	144
212644_s_at	109
212646_at	80
212651_at	97
212652_s_at	70
212654_at	170
212656_at	33
212658_at	195
212660_at	357
