ID	Hexagon_index	Cluster_base	data.AB_D_CPM_logFC	data.ATC_D_CPM_logFC	data.LY_D_CPM_logFC
ENSG00000126746	28	6	-0.247201065315839	-0.298657133615216	-0.191914218247439
ENSG00000126777	36	9	0.260185734104055	0.2013850158298	0.214684253983654
ENSG00000126790	55	5	-0.377972386782284	-0.251313341211492	-0.23843319648182
ENSG00000126903	90	9	0.345660346406106	0.243820239734896	0.290302903382778
ENSG00000127129	221	9	1.41835438370196	0.237210294233275	1.37614881171361
ENSG00000127314	87	9	0.264542759932205	0.164420055189298	0.12840415802219
ENSG00000127325	75	6	-0.217660769807215	-0.37331965849842	-0.421379902684438
ENSG00000127334	244	3	-0.761672844412603	-0.469099712336893	-0.428030209471014
ENSG00000127585	67	8	0.238682224806629	0.487220615917866	0.38875036885333
ENSG00000127589	231	8	0.192752744907442	0.613173638574969	0.128428493709052
ENSG00000127603	154	6	-0.302602092400758	-0.303815899918094	-0.457251771374287
ENSG00000127863	145	3	-0.507447269770745	-0.623141463357405	-0.679674195245323
ENSG00000127947	101	8	0.190126456863832	0.222211271744173	0.141619040967617
ENSG00000128016	135	7	0.781531064650921	0.942398681818327	0.910661512360731
ENSG00000128245	88	9	0.331328696885246	0.301580643273656	0.201711321018159
ENSG00000128274	230	8	0.180301857135798	0.739363922087467	0.350238214728225
ENSG00000128285	238	1	-0.892147158949341	-1.12411736789282	-1.06493781766372
ENSG00000128311	10	8	0.0913703237637433	0.283514178221537	0.305468312490754
ENSG00000128335	222	7	0.813322771352111	0.597589288245093	1.07984252919197
ENSG00000128342	141	4	-0.485051502456917	-0.374425540220183	-0.523842906426899
ENSG00000128510	143	1	-0.934232349581548	-0.747111045455524	-0.560773727171538
ENSG00000128563	15	5	-0.402089881200035	-0.329704082337154	-0.0336574566002641
ENSG00000128567	146	3	-0.317435202504618	-0.501865900560611	-0.730634134804892
ENSG00000128596	117	5	-0.4244007690509	-0.133209949816441	-0.393577179566464
ENSG00000128602	246	3	-0.678662642202013	-0.480785015675542	0.0525712749873586
ENSG00000128606	235	1	-0.871635742750896	-0.368468939237519	-0.931876852028934
ENSG00000128645	91	9	0.435760837205277	0.240672914427289	0.390415744666688
ENSG00000128656	218	10	0.843404730453054	0.511733385583382	0.464773286907476
ENSG00000128791	126	9	0.418627779229682	0.273358898006114	0.352089510511778
ENSG00000128849	117	5	-0.497709566091583	-0.177760866491609	-0.461334727199819
ENSG00000128881	74	6	-0.236556616318014	-0.264244961996071	-0.386955314082388
ENSG00000129038	196	3	-0.460972052658979	-0.570402251406787	-0.155617663380166
ENSG00000129116	39	8	0.177999824831941	0.212854584747008	0.493136670276384
ENSG00000129197	233	4	-0.267849046308297	-0.202561727009571	-0.46458223500526
ENSG00000129353	38	9	0.387399075183714	0.0565922102530223	0.462289538803028
ENSG00000129354	98	8	0.44026949484608	0.687656546755448	0.558577042412518
ENSG00000129355	214	10	0.705548582938383	0.348441540815438	0.34527035921713
ENSG00000129514	235	1	-0.648540588286142	-0.43576721512831	-0.862249034855076
ENSG00000129657	125	9	0.464536141093513	0.31101800994078	0.256615266837108
ENSG00000129757	188	1	-1.08981095854536	-1.06762322768091	-0.592984155945645
ENSG00000129946	241	3	-0.29363203098339	-0.808396993757181	-0.661629108038156
ENSG00000130052	233	4	-0.342423531958949	-0.10126980018887	-0.37793335077454
ENSG00000130066	141	4	-0.501221191195253	-0.311134779283724	-0.550514971291364
ENSG00000130164	229	7	0.507380170016788	0.793835213303074	0.64433794326594
ENSG00000130176	247	3	-0.471685040171522	-0.518970132867039	0.101697908526745
ENSG00000130222	222	7	0.619947430413694	0.60835658685412	0.925071824827404
ENSG00000130309	43	8	0.210809473510917	0.324439632011249	0.286014945884609
ENSG00000130429	43	8	0.212295517010304	0.246893254620116	0.281535443231205
ENSG00000130513	237	1	-1.05721734917471	-0.870054420736558	-1.22200696905606
ENSG00000130517	114	6	-0.379712417951904	-0.37569038627884	-0.348309163547531
ENSG00000130518	106	6	-0.498870468266684	-0.490925852318086	-0.477608526576541
ENSG00000130584	51	6	-0.318786961920378	-0.414723855025355	-0.171811396553474
ENSG00000130635	40	8	0.15596836205054	0.322953042501053	0.492721543295842
ENSG00000130720	258	2	-0.807671367429717	-0.307167461704147	-0.450865492918089
ENSG00000130766	13	6	-0.194453620578765	-0.261220234694588	-0.173123669972
ENSG00000130768	257	2	-0.77077281508057	-0.307084031079415	-0.592727153570351
ENSG00000130827	24	8	0.0499784860255224	0.300620275036949	0.273691608012913
ENSG00000130997	153	6	-0.310594440417857	-0.391300348371758	-0.424868625231916
ENSG00000131080	113	6	-0.381743978852544	-0.442549792560876	-0.357868838503562
ENSG00000131187	92	9	0.398047107202574	0.362565107107795	0.523693450397157
ENSG00000131236	137	8	0.298886248591712	0.461388497763258	0.302615596342093
ENSG00000131370	113	6	-0.438793414087919	-0.395636335977192	-0.357777901548693
ENSG00000131435	46	6	-0.171726102731148	-0.24319660730528	-0.241368316167566
ENSG00000131446	9	8	0.176862169659259	0.237957611478186	0.360547212364748
ENSG00000131504	100	8	0.312170893719365	0.42159094468247	0.244932907657731
ENSG00000131711	181	8	0.321682797846529	0.565910196414638	0.173906876264764
ENSG00000131747	265	10	0.725370649103352	0.121033026516097	-0.00586181510623041
ENSG00000131781	267	10	0.785937282400643	0.263726514249136	0.357007970179312
ENSG00000131788	40	8	0.243040828520932	0.301475509502091	0.424541936047402
ENSG00000131871	43	8	0.152602144616594	0.306447467264913	0.254264162221918
ENSG00000132003	259	2	-0.848634947142978	-0.336989404762209	-0.265170724410451
ENSG00000132031	98	8	0.484461416682999	0.530356392088035	0.503927925740269
ENSG00000132128	23	8	0.0282601931411941	0.363983088224843	0.330116746206279
ENSG00000132155	58	9	0.220576949342134	0.187780506661867	0.151082013473132
ENSG00000132199	140	4	-0.192734253025883	-0.162802269304272	-0.323295003169205
ENSG00000132205	249	3	-0.284536603528728	-0.861326759936634	-0.34190798918677
ENSG00000132256	115	5	-0.345983955311422	-0.237370083675007	-0.449005934221447
ENSG00000132326	243	3	-0.513307547283711	-0.571576128123421	-0.474898191855083
ENSG00000132535	51	6	-0.358317281144408	-0.43570613872811	-0.157111828383635
ENSG00000132561	240	1	-0.62118434939498	-0.669660768026195	-1.06356943291207
ENSG00000132589	24	8	0.126599807750065	0.279572241443855	0.272446633499386
ENSG00000132613	43	8	0.181129646892357	0.304716073213557	0.298207474771529
ENSG00000132669	192	3	-0.391658634935997	-0.656350734447124	-0.49593034960358
ENSG00000132716	14	6	-0.297686572763659	-0.256767167788957	-0.149767147211453
ENSG00000132780	251	6	0.0041595512503827	-0.368398464786592	-0.448737889373693
ENSG00000132793	129	9	0.506687161516804	0.327529616251304	0.654427028690953
ENSG00000132963	101	8	0.190430988386492	0.216907577631847	0.147452502644748
ENSG00000133027	127	9	0.509173219805133	0.259224552716714	0.408866634093332
ENSG00000133065	71	6	-0.213936101658052	-0.158247341199875	-0.157248247267696
ENSG00000133069	76	6	-0.277938947544075	-0.427164056750597	-0.314770415954587
ENSG00000133083	228	7	0.995036318885956	1.06151530237292	0.992209099356763
ENSG00000133106	225	7	1.0955642748005	1.23159412190246	1.41369852367143
ENSG00000133107	246	3	-0.739565789584343	-0.637219218628327	-0.131163878028458
ENSG00000133121	43	8	0.237701070570131	0.265404080677982	0.282976797460674
ENSG00000133131	15	5	-0.320752660385135	-0.301109676885533	-0.109776348448413
ENSG00000133134	144	3	-0.724582182853931	-0.668819586169648	-0.533761493412725
ENSG00000133142	172	9	0.517440080784894	0.0249671981119732	0.95901726480974
ENSG00000133313	126	9	0.413868678300044	0.300657207525781	0.343892113305412
ENSG00000133424	75	6	-0.230688856663198	-0.410406219639447	-0.379091001239471
ENSG00000133460	161	2	-0.431741481403475	-0.144920555443811	-0.185480097683808
ENSG00000133597	124	9	0.423129353751666	0.217364391538884	0.269588450606548
ENSG00000133639	251	6	-0.144216502255754	-0.479652064065145	-0.439499203214486
ENSG00000133657	76	6	-0.239973912003057	-0.446848498459579	-0.384917842176252
ENSG00000133794	123	9	0.375241399525684	0.189252129843221	0.213507451704589
ENSG00000133805	258	2	-1.12921163738311	-0.423951227193309	-0.516548065182229
ENSG00000133808	114	6	-0.445589013327579	-0.376766307280738	-0.406140285474351
ENSG00000134013	52	6	-0.426563219152619	-0.372021884144605	-0.215922868558707
ENSG00000134030	96	8	0.355717228202976	0.440617520177843	0.535290077946653
ENSG00000134070	234	4	-0.558793588378742	-0.35188005384044	-0.683010453555223
ENSG00000134115	131	9	0.158728870666172	0.231310533688379	0.847501877457497
ENSG00000134198	172	9	0.544930431892563	0.440290867164426	0.74514351234203
ENSG00000134243	177	7	0.939037398912271	0.936007124428853	1.17845213035353
ENSG00000134245	144	3	-0.857020068578179	-0.816130100743554	-0.47566877156037
ENSG00000134247	78	6	-0.297917063694259	-0.48161025496634	-0.197893659977629
ENSG00000134285	79	6	-0.334623156217281	-0.403528602553863	-0.230834103910048
ENSG00000134318	262	10	0.293184613722235	0.371188963190871	0.0667195257099449
ENSG00000134333	67	8	0.316088784032734	0.541077187206547	0.445423228246506
ENSG00000134339	226	7	1.40603862223451	1.1726744194571	1.78173663111599
ENSG00000134352	91	9	0.341680833860615	0.283445026236273	0.364885213989324
ENSG00000134532	230	8	0.161454039104723	0.753719282970824	0.348796622181938
ENSG00000134548	171	9	0.755863475592538	0.272327653843413	0.522671177636588
ENSG00000134569	132	8	0.238243775930539	0.52559194399	0.854806345898183
ENSG00000134590	22	8	0.0137961400243292	0.228623212067469	0.410105884751866
ENSG00000134759	26	6	-0.143468343574102	-0.203612923668758	-0.175056859259917
ENSG00000134762	60	9	0.29624849972302	0.199741710015632	0.267726501004793
ENSG00000134769	56	5	-0.324184722557351	-0.14438947897293	-0.247677775091664
ENSG00000134824	99	8	0.308039740762522	0.445084718808142	0.35925371578332
ENSG00000134851	37	9	0.239833274542724	0.205581368787521	0.300723069207011
ENSG00000134905	92	9	0.481209748002495	0.315006343314172	0.439097875701711
ENSG00000134970	35	9	0.198668077434363	0.173377438536539	0.163271952996273
ENSG00000134996	125	9	0.485058463938485	0.290197856910734	0.268998877519139
ENSG00000135046	262	10	0.375901584411995	0.327548054699407	0.0740830305664044
ENSG00000135048	179	7	0.56766048346298	1.00660966441894	0.775645232052888
ENSG00000135049	163	10	0.3603579209848	0.246402318986045	0.115557748237596
ENSG00000135077	190	3	-0.534296461224638	-0.616854049924171	-0.847411394192427
ENSG00000135111	185	4	-0.837940451277803	-0.299541317979902	-0.769166358791102
ENSG00000135205	267	10	1.52475257321818	0.427301656642842	0.631188187234788
ENSG00000135298	244	3	-0.723982234397904	-0.437691402377713	-0.414417079958531
ENSG00000135299	39	8	0.25789605954247	0.133368959631559	0.489452523856427
ENSG00000135338	95	8	0.229261816986037	0.34590228313934	0.588593803618763
ENSG00000135362	40	8	0.138502684086247	0.273422742276057	0.476481311776866
ENSG00000135373	241	3	0.271470094082807	-1.25076728570656	-0.692508658804177
ENSG00000135378	265	10	0.611594452677844	0.410130302108861	0.127246298094665
ENSG00000135446	75	6	-0.225576993364646	-0.413733847322402	-0.408507899379355
ENSG00000135447	267	10	1.50572955853717	0.494197112373226	0.39331499500277
ENSG00000135457	48	6	-0.107235104416943	-0.364934384036824	-0.246215709897339
ENSG00000135480	175	7	0.408701442149233	0.87021669047365	0.856517984500694
ENSG00000135537	38	9	0.43734110941358	0.0551930498721265	0.464860342077598
ENSG00000135549	157	5	-0.446654132529304	-0.207825685314169	-0.582644754799909
ENSG00000135617	126	9	0.405004275255518	0.298865350793859	0.331715705758917
ENSG00000135636	30	6	-0.352847810537184	-0.414067362391759	-0.0180734516326986
ENSG00000135678	178	7	1.2738164927763	1.05393093732641	1.22876959268999
ENSG00000135679	72	6	-0.342229545006834	-0.279632219334022	-0.352899490560762
ENSG00000135749	103	4	-0.372732998448173	-0.175270769982354	-0.328610278448206
ENSG00000135766	138	8	0.177470064255212	0.405927498853758	0.236031128994198
ENSG00000135776	215	10	0.592808397200339	0.426814389852873	0.304925538288101
ENSG00000135778	185	4	-0.605092213455575	-0.341128682123287	-0.680679609449498
ENSG00000135821	173	9	0.434037667349028	0.252788028981967	0.949280332912894
ENSG00000135842	251	6	0.166916881787857	-0.501727152709803	-0.631090135679745
ENSG00000135899	267	10	1.00174163323633	0.153855242731796	0.35852519268277
ENSG00000135905	115	5	-0.343828635827126	-0.277903067383912	-0.486465385644741
ENSG00000135919	202	5	-0.268083533405274	-0.0608222862633232	-0.699741777920498
ENSG00000135926	23	8	0.155220057901494	0.28743697295879	0.310332698245825
ENSG00000135953	13	6	-0.232557345197491	-0.240616303920172	-0.18922406685959
ENSG00000135966	27	6	-0.190473014488308	-0.238043060861586	-0.201050187917469
ENSG00000136003	46	6	-0.238690586132873	-0.225756441132603	-0.22436087982357
ENSG00000136014	200	6	-0.161158536214647	-0.380086003279109	-0.510335245229269
ENSG00000136048	147	3	-0.407997038419206	-0.520424041383101	-0.573300498540269
ENSG00000136051	44	8	0.150921194394884	0.222252349533438	0.14490023990239
ENSG00000136068	95	8	0.258795006476815	0.351490989839297	0.55058154223693
ENSG00000136111	62	9	0.437835635970824	0.191991459982364	0.457404353268241
ENSG00000136122	166	10	0.611409751073321	0.141503785976373	0.256500732121142
ENSG00000136155	227	7	2.21627479934088	2.73855115832774	0.401788836549193
ENSG00000136158	235	1	-0.915720749020693	-0.334391494489407	-0.789723657673899
ENSG00000136231	88	9	0.35536088173769	0.251746724200194	0.203615175044315
ENSG00000136244	187	1	-0.96242890720805	-0.756107663821981	-0.973375363955765
ENSG00000136274	24	8	0.158513856241127	0.264317909630088	0.267059803472973
ENSG00000136478	20	8	0.223367876208862	0.164943817708407	0.41707786095304
ENSG00000136490	55	5	-0.412695492668932	-0.163141343351076	-0.221741452986029
ENSG00000136492	126	9	0.449929678939706	0.263745288599939	0.359187138343704
ENSG00000136542	260	2	-0.554612243649837	-0.153344172098216	-0.155730184501295
ENSG00000136560	47	6	-0.202088891307656	-0.264885502488633	-0.277489273242407
ENSG00000136630	76	6	-0.146644385478429	-0.453372801124188	-0.404085252757183
ENSG00000136636	164	10	0.442297792374488	0.249669459071995	0.144695655553166
ENSG00000136783	69	8	0.267324572296348	0.308990027638757	0.24975864898185
ENSG00000136810	262	10	0.28039828745943	0.308660062068813	0.0839919182137301
ENSG00000136813	87	9	0.263764889423428	0.241640050549829	0.150515305527841
ENSG00000136824	123	9	0.397869106976117	0.0919369533891654	0.217253045174182
ENSG00000136859	248	3	-0.602757119246314	-1.01453248332045	-0.395809585416749
ENSG00000136881	154	6	-0.24443323171048	-0.331475111269551	-0.479050103114715
ENSG00000136883	149	3	-0.458568179702786	-0.476859638042285	-0.319579849069594
ENSG00000136943	270	10	0.431306891141293	0.563265734463739	0.115960305479565
ENSG00000136986	60	9	0.317758844636478	0.185408502748919	0.242088633207357
ENSG00000136999	186	1	-1.03723219421237	-0.482323178986764	-0.89545557963792
ENSG00000137073	58	9	0.225204195854355	0.176376824878298	0.192111587032734
ENSG00000137076	41	8	0.0994652640955387	0.370278933180396	0.454998691648063
ENSG00000137094	46	6	-0.269310855208774	-0.24964310462973	-0.222634404473973
ENSG00000137124	64	8	0.155255550072669	0.251112270456484	0.54211882439803
ENSG00000137135	166	10	0.6052880814278	0.0573245756199399	0.441827054794184
ENSG00000137193	48	6	-0.0556090137075618	-0.400038939018583	-0.294190018204482
ENSG00000137198	95	8	0.0727562242262478	0.471816591304489	0.643222365049738
ENSG00000137267	98	8	0.355010807111079	0.698585593107349	0.544747666008482
ENSG00000137285	67	8	0.290096919249631	0.566655321194458	0.40717826123678
ENSG00000137309	254	5	-0.374634577886685	-0.452889158642633	-0.92741765041997
ENSG00000137310	265	10	0.628650490631001	0.398008667142125	-0.0127271534631292
ENSG00000137312	37	9	0.336227024080887	0.087940861698538	0.29867428428496
ENSG00000137331	119	5	-0.479385969393764	-0.127490661192386	-0.241461851656905
ENSG00000137343	54	5	-0.412874178947702	-0.254928587738425	-0.245535114032802
ENSG00000137393	43	8	0.253248550704253	0.289976828382366	0.329951823693547
ENSG00000137501	146	3	-0.431214064246079	-0.474395940166032	-0.62114185193508
ENSG00000137507	259	2	-0.828641614590443	-0.283952982306118	-0.157712392413002
ENSG00000137563	123	9	0.352835661921852	0.185667999017315	0.151910928532858
ENSG00000137767	210	10	0.406138678624246	0.310541972057537	0.100296572545541
ENSG00000137802	24	8	0.132365647645948	0.273722261863196	0.279075076824836
ENSG00000137807	268	10	0.750042136453206	0.462194222674381	0.307086531880566
ENSG00000137812	266	10	0.800390741845062	0.321628525329484	0.236935972301649
ENSG00000137814	211	10	0.526327933375248	0.161415697984336	0.0953040621348586
ENSG00000137825	179	7	0.731744821061366	1.29370632137441	0.504162013141539
ENSG00000137868	185	4	-0.571638503373138	-0.380640162965087	-0.696954890932512
ENSG00000137877	68	8	0.341916088935955	0.359051398974387	0.338945233217988
ENSG00000137936	22	8	0.0561626019603354	0.292287147864693	0.43523155503035
ENSG00000137962	234	4	-0.457441784440927	-0.242357399998127	-0.688129369561201
ENSG00000137996	44	8	0.140702016136515	0.199188729961594	0.19639298004103
ENSG00000138061	53	5	-0.476603698592299	-0.315958776894826	-0.183646189041049
ENSG00000138071	68	8	0.302161247676876	0.31196157594079	0.297268113137283
ENSG00000138131	259	2	-0.893307033177981	-0.512283043993456	-0.405728810841587
ENSG00000138162	214	10	0.759022359895653	0.222820266953228	0.493484784543996
ENSG00000138193	212	10	0.62161141380165	0.112275137574243	0.16506589999766
ENSG00000138356	218	10	0.64696306524124	0.71937904069589	0.542149972612215
ENSG00000138376	213	10	0.747351955623394	0.188375082078256	0.343185668024268
ENSG00000138413	262	10	0.35238350742704	0.317448544222103	0.196375712496404
ENSG00000138449	83	5	-0.397366870892941	-0.217154564555353	-0.308767112089983
ENSG00000138594	87	9	0.245033384866147	0.226607625808856	0.129282152836891
ENSG00000138606	142	1	-0.921295241490856	-0.482050745053357	-0.644664031293453
ENSG00000138622	258	2	-1.02974122429451	-0.413083294900281	-0.503589979619171
ENSG00000138623	204	2	-0.639295936747982	0.0443725744065855	-0.587636735674375
ENSG00000138641	218	10	0.786536477183428	0.598730865052742	0.561362109192173
ENSG00000138660	200	6	-0.102286797618111	-0.241112120901559	-0.461247576848136
ENSG00000138675	142	1	-0.824204976943207	-0.444134411776266	-0.586691345586043
ENSG00000138685	75	6	-0.0646139052223775	-0.377536965171434	-0.376523378863663
ENSG00000138698	100	8	0.388523094688432	0.404528445144518	0.248603904437121
ENSG00000138709	167	10	0.491160358928643	0.33095044091851	0.252467357804162
ENSG00000138744	94	9	0.293902800308585	0.291560492034487	0.61586059250418
ENSG00000138768	19	8	0.177159206909574	0.190686543230417	0.277505816582132
ENSG00000138769	62	9	0.433846581177292	0.245199242564739	0.417931970034963
ENSG00000138771	13	6	-0.194783636995055	-0.305533689131755	-0.0672495983946675
ENSG00000138772	137	8	0.312687359677702	0.441207927271236	0.283528103589133
ENSG00000138778	266	10	0.82956022399472	0.0527811098252771	0.298292021104638
ENSG00000138792	180	8	0.361294835606858	0.73266254361496	0.536236364683006
ENSG00000138795	181	8	0.257824235765383	0.685778457292518	0.198547280097169
ENSG00000138796	127	9	0.4267871140507	0.325739378779391	0.41320034004766
ENSG00000138801	59	9	0.27895421740822	0.269335083551627	0.217661237405954
ENSG00000138835	244	3	-0.625415267214479	-0.377946081630988	-0.362399640827758
ENSG00000139112	32	5	-0.486542388189175	-0.208940005636012	-0.118380515450723
ENSG00000139117	77	6	-0.0246251054957982	-0.728510723618339	-0.202200174176755
ENSG00000139132	135	7	0.907551193113804	0.68004255427521	0.725593121886327
ENSG00000139146	183	4	-0.204349703977858	-0.074960216121819	-0.279244690795517
ENSG00000139174	114	6	-0.370119851122971	-0.338783322198556	-0.36474833197647
ENSG00000139194	29	6	-0.310658774594659	-0.369994576878403	-0.241068275070191
ENSG00000139211	185	4	-0.677790370358895	-0.401088838787814	-0.672414152141181
ENSG00000139263	270	10	0.612902214413539	0.608122466884784	0.12951436790442
ENSG00000139289	236	1	-0.837892355377447	-0.715925438645252	-1.37243487496352
ENSG00000139329	129	9	0.472587028908027	0.378420757082532	0.587342779481261
ENSG00000139354	268	10	0.811022653092458	0.58334441842536	0.213346702745006
ENSG00000139410	15	5	-0.416118134834355	-0.306114593342067	-0.0631521639190789
ENSG00000139428	89	9	0.37700285815178	0.206232261445146	0.232098641641294
ENSG00000139508	226	7	1.51899124485783	0.906874787837989	1.90506708952705
ENSG00000139531	33	5	-0.305393256895586	-0.235192305424214	-0.196764138841906
ENSG00000139618	265	10	0.677999700981056	0.345356507113146	0.0521947008378048
ENSG00000139624	44	8	0.142206934147767	0.174407427575089	0.204243803346183
ENSG00000139625	75	6	-0.135726505477706	-0.356341464529619	-0.382434255149636
ENSG00000139641	69	8	0.180034230927333	0.278280570806016	0.222979892539485
ENSG00000139651	27	6	-0.185579870244561	-0.260476919876623	-0.184850680349679
ENSG00000139687	262	10	0.298788096760119	0.282982761789953	0.135264670209257
ENSG00000139734	122	10	0.33182683971607	0.135291384599103	0.0939974064711295
ENSG00000139737	255	2	-0.369572086926968	-0.0203897220794366	-0.768335586602112
ENSG00000139908	118	5	-0.46830045803177	-0.113729701968778	-0.384915084878371
ENSG00000139973	187	1	-1.18525762708565	-0.594605912468789	-0.98355457508901
ENSG00000140297	235	1	-0.806389779511049	-0.412817273003895	-1.02587485678689
ENSG00000140332	140	4	-0.326201317225033	-0.0627228856875863	-0.340532296923656
ENSG00000140367	101	8	0.213787669168966	0.232201464836757	0.122409466752263
ENSG00000140455	84	5	-0.377803082475435	-0.131493242676631	-0.310107501931129
ENSG00000140521	2	8	0.14825560032414	0.110849526568999	0.294519115303885
ENSG00000140526	157	5	-0.410333654789623	0.0817861133406144	-0.540390243886974
ENSG00000140575	69	8	0.24272621468678	0.295591076311558	0.159299795483765
ENSG00000140682	65	8	0.246182133977018	0.375911554344818	0.509575679295242
ENSG00000140937	56	5	-0.265777040976098	-0.145309353384611	-0.212780427036395
ENSG00000140945	73	6	-0.315004670262132	-0.34118348609294	-0.335054256608876
ENSG00000140961	245	3	-0.732674988076828	-0.341167719092863	-0.253581611189798
ENSG00000141068	82	5	-0.472306905998562	-0.213708444502005	-0.384514248098848
ENSG00000141447	38	9	0.3544462212864	0.228114439339857	0.385047247543968
ENSG00000141448	205	2	-0.674747611041716	-0.256435054204214	-0.448855099557147
ENSG00000141510	27	6	-0.0842126061532102	-0.278975936041791	-0.251651766131579
ENSG00000141526	66	8	0.0965652822453524	0.548890561991014	0.427022666461884
ENSG00000141556	101	8	0.180549073233286	0.242009176408309	0.168650647966007
ENSG00000141562	27	6	-0.143691243486857	-0.32783635389313	-0.239223349697032
ENSG00000141622	181	8	0.304511117147487	0.613683135347828	0.297421798133633
ENSG00000141738	249	3	-0.279004225391557	-0.665883998802107	-0.427508587221182
ENSG00000141753	224	7	-0.0369437119098865	1.42158067621624	1.27517859138947
ENSG00000141858	262	10	0.357238463340395	0.32449152244965	0.180333046708192
ENSG00000141905	44	8	0.101995076848765	0.229758089118586	0.190456343797279
ENSG00000141934	233	4	-0.223863101297936	-0.169737232072626	-0.478697488407565
ENSG00000142089	66	8	0.285276924831362	0.452941697447235	0.502988954707467
ENSG00000142156	32	5	-0.527874446314503	-0.212434531470636	-0.103596838626505
ENSG00000142178	135	7	0.730787785926216	0.761397162045941	0.910671420109343
ENSG00000142230	87	9	0.284129931852169	0.164692242713055	0.147575103028542
ENSG00000142327	9	8	0.133762823763115	0.198223800846269	0.339960815799897
ENSG00000142541	78	6	-0.272665174417128	-0.472326882428826	-0.18182739876725
ENSG00000142731	265	10	0.665469881198399	0.354879068018374	0.167703390933597
ENSG00000142733	92	9	0.546639521237307	0.309204583504252	0.525916057789152
ENSG00000142765	53	5	-0.544598363472716	-0.359424865085775	-0.182952974896562
ENSG00000142875	20	8	0.302110827681042	0.107794353564713	0.359416423556233
ENSG00000142910	207	2	-0.637312205433054	-0.32734119720936	-0.310254303263129
ENSG00000142920	159	2	-0.546090407447255	-0.169377392647343	-0.408184127368543
ENSG00000142961	32	5	-0.408777506699683	-0.236604530688269	-0.201249098764733
ENSG00000143013	151	6	-0.326720415114949	-0.639279773557739	-0.206050527037894
ENSG00000143061	5	5	-0.293350011209754	-0.272080769723065	-0.0708432265931576
ENSG00000143067	145	3	-0.574270256330474	-0.525956042215091	-0.660313167047772
ENSG00000143079	13	6	-0.188235468060303	-0.218778339272227	-0.151788652856756
ENSG00000143153	99	8	0.451968368388855	0.511647584646474	0.442111912770769
ENSG00000143162	19	8	0.194048859424454	0.125251294053911	0.235927376021451
ENSG00000143164	44	8	0.15484686959162	0.203479210705169	0.177282221312161
ENSG00000143198	137	8	0.376457553549022	0.488475783551888	0.170904842247644
ENSG00000143248	143	1	-0.914173124922941	-0.735658217118615	-0.492601390603732
ENSG00000143256	140	4	-0.289042390659822	-0.0555778601725727	-0.327409876016922
ENSG00000143320	241	3	-0.382898640802838	-0.704327641824413	-0.739965438009282
ENSG00000143341	258	2	-0.872859374056429	-0.0322491723019223	-0.402580527737652
ENSG00000143382	222	7	0.863361134121699	0.517409793492296	1.36149501697361
ENSG00000143384	101	8	0.220162304773011	0.251168426703497	0.17662070273065
ENSG00000143418	44	8	0.0744555761316361	0.26160806511496	0.197758144458424
ENSG00000143434	32	5	-0.519158867701725	-0.250170988359754	-0.202287376784342
ENSG00000143469	75	6	-0.102349621096047	-0.320441645320679	-0.412378792999284
ENSG00000143473	108	6	-0.310632673930292	-0.458629488667955	-0.461875727126015
ENSG00000143479	234	4	-0.401543651821168	-0.339735165843416	-0.659602360687702
ENSG00000143499	99	8	0.365089258280778	0.513454642138776	0.376412406440548
ENSG00000143502	236	1	-0.963789358818836	-0.705615508407021	-1.35594914015551
ENSG00000143507	142	1	-0.766930931568893	-0.450069128670959	-0.695754031564285
ENSG00000143514	242	3	-0.412584987810625	-0.628155600315302	-0.580717556795655
ENSG00000143537	58	9	0.224908382862288	0.149093806762501	0.177620833930905
ENSG00000143545	28	6	-0.197100648803838	-0.345288396349014	-0.182850892126937
ENSG00000143549	100	8	0.311400552494177	0.323340489367105	0.242511030470194
ENSG00000143631	244	3	-0.795965838582021	-0.457367606821597	-0.443381462355522
ENSG00000143669	54	5	-0.512324605094677	-0.276159529745326	-0.270689963144077
ENSG00000143753	97	8	0.311024812076538	0.594665791431472	0.57674292265554
ENSG00000143786	204	2	-0.642287650644652	0.0372916482446968	-0.557935107547405
ENSG00000143801	22	8	0.166185647820281	0.255044765673593	0.401098554012112
ENSG00000143850	233	4	-0.286511483637391	-0.190973954433007	-0.487569422586436
ENSG00000143878	48	6	-0.155671304277027	-0.306109292663065	-0.372339536243119
ENSG00000143942	180	8	0.430577293747106	0.734687602230575	0.349353787361681
ENSG00000144063	228	7	1.37458550429788	1.60791746289072	0.444234572872498
ENSG00000144218	243	3	-0.576526728595102	-0.55732706755053	-0.48896054717779
ENSG00000144320	127	9	0.378256592262284	0.379639232795888	0.342151344256702
ENSG00000144366	140	4	-0.172614208130595	-0.109553753879974	-0.284021505701539
ENSG00000144476	204	2	-0.561447412565946	-0.0794515110242751	-0.541192808360965
ENSG00000144560	14	6	-0.304962313244624	-0.279654896648107	-0.200321014920728
ENSG00000144645	133	8	0.415076111857283	0.669496322261664	0.751442008407069
ENSG00000144681	263	10	0.438712607993613	0.454986701748958	0.164690075527118
ENSG00000144741	29	6	-0.288150875774378	-0.383565535418051	-0.229540813860506
ENSG00000144749	82	5	-0.489621463226747	-0.255932636687472	-0.425932295314563
ENSG00000144810	222	7	0.431075690768037	0.514832758052842	1.12657480893778
ENSG00000144837	237	1	-1.10677238915969	-0.769150559214529	-1.81413975559213
